,residuals_2015,fitted_2015,residuals_2016,fitted_2016,residuals_2017,fitted_2017,residuals_2018,fitted_2018,residuals_2019,fitted_2019,residuals_2020,fitted_2020,residuals_2021,fitted_2021,load_2021,covid_shock,contre_covid,low_shock,high_shock
2000-04-19 15:00,-6235.922517,51940.67252,11980.66069,52033.83931,12736.78909,52507.71091,10063.78777,52986.46223,-7008.842318,51625.09232,-4638.266552,50094.76655,11892.02495,52419.97505,64312,64312,64312,11892.02495,11892.02495
2000-04-19 16:00,-5417.922517,51940.67252,11572.41069,52033.83931,12159.28909,52507.71091,9698.037773,52986.46223,-6182.592318,51625.09232,-3694.766552,50094.76655,11785.02495,52419.97505,64205,64205,64205,11785.02495,11785.02495
2000-04-19 17:00,-3634.422517,51940.67252,11175.91069,52033.83931,11775.78909,52507.71091,9424.287773,52986.46223,-5032.592318,51625.09232,-2354.266552,50094.76655,12033.52495,52419.97505,64453.5,64453.5,64453.5,12033.52495,12033.52495
2000-04-19 18:00,-2753.672517,51940.67252,11186.91069,52033.83931,11653.78909,52507.71091,9155.787773,52986.46223,-4509.342318,51625.09232,-2177.266552,50094.76655,12332.77495,52419.97505,64752.75,64752.75,64752.75,12332.77495,12332.77495
2000-04-19 19:00,-173.3073565,50419.55736,251.0142801,62082.73572,803.8926817,62556.60732,-1761.858634,63035.35863,-14265.23873,61673.98873,-748.4013909,48573.65139,1357.378543,62468.87146,63826.25,63826.25,63826.25,1357.378543,1357.378543
2000-04-19 20:00,70.44264347,50419.55736,-1423.73572,62082.73572,-758.3573183,62556.60732,-2879.608634,63035.35863,-14703.23873,61673.98873,-901.4013909,48573.65139,-705.121457,62468.87146,61763.75,61763.75,61763.75,-705.121457,-705.121457
2000-04-19 21:00,-1032.307357,50419.55736,-5633.23572,62082.73572,-3720.357318,62556.60732,-6884.608634,63035.35863,-16587.23873,61673.98873,-2012.151391,48573.65139,-3935.121457,62468.87146,58533.75,58533.75,58533.75,-3935.121457,-3935.121457
2000-04-19 22:00,-4305.057357,50419.55736,-10925.73572,62082.73572,-7668.107318,62556.60732,-11618.85863,63035.35863,-19979.98873,61673.98873,-4925.651391,48573.65139,-8042.621457,62468.87146,54426.25,54426.25,54426.25,-8042.621457,-8042.621457
2000-04-19 23:00,-8733.922517,51940.67252,-534.6191185,48312.61912,2943.259283,48786.49072,-1564.492033,49265.24203,-8905.372124,47903.87212,-8524.016552,50094.76655,2894.745144,48698.75486,51593.5,51593.5,51593.5,2894.745144,2894.745144
2000-04-20 0:00,-10082.92252,51940.67252,-6267.589312,52033.83931,-2591.710911,52507.71091,-6967.462227,52986.46223,-14400.09232,51625.09232,-10008.51655,50094.76655,-2577.475049,52419.97505,49842.5,49842.5,49842.5,-2577.475049,-2577.475049
2000-04-20 1:00,-10466.42252,51940.67252,-7096.089312,52033.83931,-3044.710911,52507.71091,-7920.962227,52986.46223,-15333.09232,51625.09232,-10721.51655,50094.76655,-3362.225049,52419.97505,49057.75,49057.75,49057.75,-3362.225049,-3362.225049
2000-04-20 2:00,-9964.172517,51940.67252,-6285.339312,52033.83931,-2641.460911,52507.71091,-7497.712227,52986.46223,-15616.59232,51625.09232,-10278.26655,50094.76655,-3274.725049,52419.97505,49145.25,49145.25,49145.25,-3274.725049,-3274.725049
2000-04-20 3:00,-7882.172517,51940.67252,-4711.339312,52033.83931,-1536.960911,52507.71091,-6662.712227,52986.46223,-14686.84232,51625.09232,-8706.766552,50094.76655,-1718.475049,52419.97505,50701.5,50701.5,50701.5,-1718.475049,-1718.475049
2000-04-20 4:00,-2813.922517,51940.67252,-1001.089312,52033.83931,1802.289089,52507.71091,-2765.962227,52986.46223,-13101.34232,51625.09232,-5434.266552,50094.76655,1842.274951,52419.97505,54262.25,54262.25,54262.25,1842.274951,1842.274951
2000-04-20 5:00,5121.327483,51940.67252,6070.160688,52033.83931,7083.289089,52507.71091,5031.537773,52986.46223,-11905.34232,51625.09232,553.7334482,50094.76655,7452.024951,52419.97505,59872,59872,59872,7452.024951,7452.024951
2000-04-20 6:00,10923.32748,51940.67252,11405.91069,52033.83931,12039.78909,52507.71091,10196.78777,52986.46223,-8787.092318,51625.09232,5721.233448,50094.76655,12120.02495,52419.97505,64540,64540,64540,12120.02495,12120.02495
2000-04-20 7:00,13718.82748,51940.67252,14218.16069,52033.83931,14539.78909,52507.71091,13021.78777,52986.46223,-5077.342318,51625.09232,8525.483448,50094.76655,14414.77495,52419.97505,66834.75,66834.75,66834.75,14414.77495,14414.77495
2000-04-20 8:00,14622.57748,51940.67252,14759.41069,52033.83931,15602.28909,52507.71091,13783.03777,52986.46223,-2041.592318,51625.09232,9104.983448,50094.76655,15075.02495,52419.97505,67495,67495,67495,15075.02495,15075.02495
2000-04-20 9:00,5914.431075,61989.56893,5946.26428,62082.73572,7111.642682,62556.60732,4783.391366,63035.35863,230.5228428,50103.97716,1044.587041,60143.66296,5623.378543,62468.87146,68092.25,68092.25,68092.25,5623.378543,5623.378543
2000-04-20 10:00,7179.181075,61989.56893,6264.51428,62082.73572,7577.142682,62556.60732,5370.641366,63035.35863,675.2728428,50103.97716,3277.337041,60143.66296,6918.378543,62468.87146,69387.25,69387.25,69387.25,6918.378543,6918.378543
2000-04-20 11:00,6662.681075,61989.56893,5405.76428,62082.73572,6488.642682,62556.60732,4641.891366,63035.35863,355.7728428,50103.97716,3671.837041,60143.66296,6441.628543,62468.87146,68910.5,68910.5,68910.5,6441.628543,6441.628543
2000-04-20 12:00,5895.931075,61989.56893,4771.76428,62082.73572,5927.642682,62556.60732,3256.891366,63035.35863,-821.9771572,50103.97716,2348.837041,60143.66296,5128.378543,62468.87146,67597.25,67597.25,67597.25,5128.378543,5128.378543
2000-04-20 13:00,4712.431075,61989.56893,3420.76428,62082.73572,4655.892682,62556.60732,1698.391366,63035.35863,-2050.727157,50103.97716,540.0870406,60143.66296,3266.878543,62468.87146,65735.75,65735.75,65735.75,3266.878543,3266.878543
2000-04-20 14:00,3623.181075,61989.56893,2351.76428,62082.73572,3555.892682,62556.60732,403.6413655,63035.35863,-3132.477157,50103.97716,-682.9129594,60143.66296,1688.878543,62468.87146,64157.75,64157.75,64157.75,1688.878543,1688.878543
2000-04-20 15:00,11628.32748,51940.67252,10300.41069,52033.83931,12009.78909,52507.71091,9383.537773,52986.46223,-5397.092318,51625.09232,7941.483448,50094.76655,10503.02495,52419.97505,62923,62923,62923,10503.02495,10503.02495
2000-04-20 16:00,10615.82748,51940.67252,9682.660688,52033.83931,11695.03909,52507.71091,9248.037773,52986.46223,-4247.592318,51625.09232,8357.983448,50094.76655,10287.02495,52419.97505,62707,62707,62707,10287.02495,10287.02495
2000-04-20 17:00,10231.07748,51940.67252,9476.660688,52033.83931,11311.78909,52507.71091,8083.037773,52986.46223,-3803.842318,51625.09232,8532.733448,50094.76655,10392.02495,52419.97505,62812,62812,62812,10392.02495,10392.02495
2000-04-20 18:00,10388.07748,51940.67252,9705.160688,52033.83931,11171.78909,52507.71091,7248.037773,52986.46223,-4111.342318,51625.09232,8692.233448,50094.76655,10517.52495,52419.97505,62937.5,62937.5,62937.5,10517.52495,10517.52495
2000-04-20 19:00,-518.818925,61989.56893,-954.4857199,62082.73572,609.3926817,62556.60732,-3966.108634,63035.35863,-3126.727157,50103.97716,-2628.162959,60143.66296,-206.871457,62468.87146,62262,62262,62262,-206.871457,-206.871457
2000-04-20 20:00,-1785.568925,61989.56893,-2158.73572,62082.73572,-395.8573183,62556.60732,-5388.108634,63035.35863,-3875.977157,50103.97716,-4392.412959,60143.66296,-1961.871457,62468.87146,60507,60507,60507,-1961.871457,-1961.871457
2000-04-20 21:00,-5863.568925,61989.56893,-6010.73572,62082.73572,-3153.357318,62556.60732,-9329.358634,63035.35863,-6065.227157,50103.97716,-7775.412959,60143.66296,-5283.371457,62468.87146,57185.5,57185.5,57185.5,-5283.371457,-5283.371457
2000-04-20 22:00,-11138.56893,61989.56893,-10929.48572,62082.73572,-7027.107318,62556.60732,-13264.60863,63035.35863,-9092.477157,50103.97716,-11631.41296,60143.66296,-9241.371457,62468.87146,53227.5,53227.5,53227.5,-9241.371457,-9241.371457
2000-04-20 23:00,-746.2023237,48219.45232,-673.3691185,48312.61912,2353.759283,48786.49072,-2224.242033,49265.24203,-13580.09232,51625.09232,-928.796358,46373.54636,1085.495144,48698.75486,49784.25,49784.25,49784.25,1085.495144,1085.495144
2000-04-21 0:00,-6379.422517,51940.67252,-6412.839312,52033.83931,-3470.460911,52507.71091,-8144.712227,52986.46223,-16024.59232,51625.09232,-6614.266552,50094.76655,-4482.225049,52419.97505,47937.75,47937.75,47937.75,-4482.225049,-4482.225049
2000-04-21 1:00,-7325.672517,51940.67252,-7288.339312,52033.83931,-4225.710911,52507.71091,-9521.962227,52986.46223,-17161.34232,51625.09232,-7298.016552,50094.76655,-4829.475049,52419.97505,47590.5,47590.5,47590.5,-4829.475049,-4829.475049
2000-04-21 2:00,-6870.172517,51940.67252,-6752.589312,52033.83931,-3679.460911,52507.71091,-10142.71223,52986.46223,-17406.59232,51625.09232,-7123.016552,50094.76655,-4180.225049,52419.97505,48239.75,48239.75,48239.75,-4180.225049,-4180.225049
2000-04-21 3:00,-5254.672517,51940.67252,-5241.589312,52033.83931,-2524.960911,52507.71091,-9986.462227,52986.46223,-16877.59232,51625.09232,-5937.266552,50094.76655,-2498.475049,52419.97505,49921.5,49921.5,49921.5,-2498.475049,-2498.475049
2000-04-21 4:00,-1235.172517,51940.67252,-1437.589312,52033.83931,776.7890892,52507.71091,-9061.462227,52986.46223,-16263.84232,51625.09232,-2750.766552,50094.76655,733.5249506,52419.97505,53153.5,53153.5,53153.5,733.5249506,733.5249506
2000-04-21 5:00,6184.577483,51940.67252,5706.160688,52033.83931,6816.039089,52507.71091,-7251.712227,52986.46223,-16056.84232,51625.09232,3370.233448,50094.76655,7146.274951,52419.97505,59566.25,59566.25,59566.25,7146.274951,7146.274951
2000-04-21 6:00,11783.07748,51940.67252,11020.91069,52033.83931,12055.28909,52507.71091,-3664.212227,52986.46223,-14068.09232,51625.09232,7955.233448,50094.76655,12135.27495,52419.97505,64555.25,64555.25,64555.25,12135.27495,12135.27495
2000-04-21 7:00,14627.07748,51940.67252,13530.41069,52033.83931,15321.28909,52507.71091,1050.537773,52986.46223,-10371.34232,51625.09232,10848.23345,50094.76655,14385.27495,52419.97505,66805.25,66805.25,66805.25,14385.27495,14385.27495
2000-04-21 8:00,15011.07748,51940.67252,14212.16069,52033.83931,16135.03909,52507.71091,3767.537773,52986.46223,-7706.342318,51625.09232,11746.73345,50094.76655,15046.02495,52419.97505,67466,67466,67466,15046.02495,15046.02495
2000-04-21 9:00,6566.931075,61989.56893,5141.51428,62082.73572,7186.892682,62556.60732,6227.652934,51465.34707,-5329.227157,50103.97716,3371.587041,60143.66296,5295.128543,62468.87146,67764,67764,67764,5295.128543,5295.128543
2000-04-21 10:00,8043.431075,61989.56893,5898.01428,62082.73572,8473.392682,62556.60732,6704.652934,51465.34707,-4537.727157,50103.97716,5615.837041,60143.66296,6125.878543,62468.87146,68594.75,68594.75,68594.75,6125.878543,6125.878543
2000-04-21 11:00,7269.181075,61989.56893,5424.01428,62082.73572,8082.142682,62556.60732,5840.402934,51465.34707,-5538.977157,50103.97716,4889.837041,60143.66296,5629.628543,62468.87146,68098.5,68098.5,68098.5,5629.628543,5629.628543
2000-04-21 12:00,6658.681075,61989.56893,4881.51428,62082.73572,6010.142682,62556.60732,3635.902934,51465.34707,-7327.727157,50103.97716,3038.587041,60143.66296,4406.878543,62468.87146,66875.75,66875.75,66875.75,4406.878543,4406.878543
2000-04-21 13:00,4989.681075,61989.56893,3390.51428,62082.73572,4161.142682,62556.60732,1843.902934,51465.34707,-8911.477157,50103.97716,1500.837041,60143.66296,2863.878543,62468.87146,65332.75,65332.75,65332.75,2863.878543,2863.878543
2000-04-21 14:00,3485.431075,61989.56893,1859.51428,62082.73572,3101.392682,62556.60732,715.902934,51465.34707,-9926.977157,50103.97716,245.5870406,60143.66296,2021.378543,62468.87146,64490.25,64490.25,64490.25,2021.378543,2021.378543
2000-04-21 15:00,11380.57748,51940.67252,9920.660688,52033.83931,12277.03909,52507.71091,-1764.462227,52986.46223,-11776.59232,51625.09232,9576.983448,50094.76655,11085.77495,52419.97505,63505.75,63505.75,63505.75,11085.77495,11085.77495
2000-04-21 16:00,10339.82748,51940.67252,9314.410688,52033.83931,12164.78909,52507.71091,-1454.462227,52986.46223,-10691.84232,51625.09232,9342.233448,50094.76655,11240.02495,52419.97505,63660,63660,63660,11240.02495,11240.02495
2000-04-21 17:00,9924.077483,51940.67252,9060.910688,52033.83931,12545.53909,52507.71091,-681.7122269,52986.46223,-9546.592318,51625.09232,9838.233448,50094.76655,11869.52495,52419.97505,64289.5,64289.5,64289.5,11869.52495,11869.52495
2000-04-21 18:00,9574.577483,51940.67252,8995.660688,52033.83931,12189.53909,52507.71091,-1149.712227,52986.46223,-8989.092318,51625.09232,9429.983448,50094.76655,12298.27495,52419.97505,64718.25,64718.25,64718.25,12298.27495,12298.27495
2000-04-21 19:00,-837.568925,61989.56893,-1205.48572,62082.73572,522.3926817,62556.60732,-907.847066,51465.34707,-6363.727157,50103.97716,-2067.412959,60143.66296,1477.128543,62468.87146,63946,63946,63946,1477.128543,1477.128543
2000-04-21 20:00,-2113.568925,61989.56893,-2323.23572,62082.73572,-1551.107318,62556.60732,-1574.097066,51465.34707,-6166.977157,50103.97716,-3627.412959,60143.66296,-414.371457,62468.87146,62054.5,62054.5,62054.5,-414.371457,-414.371457
2000-04-21 21:00,-6218.568925,61989.56893,-6304.73572,62082.73572,-4772.107318,62556.60732,-3909.847066,51465.34707,-7801.477157,50103.97716,-6894.662959,60143.66296,-3475.121457,62468.87146,58993.75,58993.75,58993.75,-3475.121457,-3475.121457
2000-04-21 22:00,-10715.56893,61989.56893,-10764.73572,62082.73572,-9091.357318,62556.60732,-7223.097066,51465.34707,-10916.97716,50103.97716,-11122.66296,60143.66296,-7672.871457,62468.87146,54796,54796,54796,-7672.871457,-7672.871457
2000-04-21 23:00,-1379.202324,48219.45232,-661.1191185,48312.61912,955.759283,48786.49072,-11891.96223,52986.46223,-15165.84232,51625.09232,-701.046358,46373.54636,2480.995144,48698.75486,51179.75,51179.75,51179.75,2480.995144,2480.995144
2000-04-22 0:00,-6877.922517,51940.67252,-6321.339312,52033.83931,-5226.710911,52507.71091,-14049.71223,52986.46223,-16665.09232,51625.09232,-6503.516552,50094.76655,-3400.475049,52419.97505,49019.5,49019.5,49019.5,-3400.475049,-3400.475049
2000-04-22 1:00,-7850.172517,51940.67252,-7247.089312,52033.83931,-6817.210911,52507.71091,-15110.21223,52986.46223,-17411.09232,51625.09232,-7492.766552,50094.76655,-4078.975049,52419.97505,48341,48341,48341,-4078.975049,-4078.975049
2000-04-22 2:00,-7392.172517,51940.67252,-6822.089312,52033.83931,-7175.960911,52507.71091,-15776.21223,52986.46223,-17435.34232,51625.09232,-7501.766552,50094.76655,-3120.475049,52419.97505,49299.5,49299.5,49299.5,-3120.475049,-3120.475049
2000-04-22 3:00,-5929.922517,51940.67252,-5141.339312,52033.83931,-6668.710911,52507.71091,-15713.71223,52986.46223,-16881.09232,51625.09232,-6150.016552,50094.76655,-1423.225049,52419.97505,50996.75,50996.75,50996.75,-1423.225049,-1423.225049
2000-04-22 4:00,-1897.922517,51940.67252,-1340.089312,52033.83931,-5907.960911,52507.71091,-15169.46223,52986.46223,-16141.09232,51625.09232,-2984.516552,50094.76655,1856.774951,52419.97505,54276.75,54276.75,54276.75,1856.774951,1856.774951
2000-04-22 5:00,5184.327483,51940.67252,5523.410688,52033.83931,-5153.960911,52507.71091,-15017.46223,52986.46223,-15665.84232,51625.09232,2877.983448,50094.76655,7473.274951,52419.97505,59893.25,59893.25,59893.25,7473.274951,7473.274951
2000-04-22 6:00,10525.82748,51940.67252,10752.91069,52033.83931,-2304.460911,52507.71091,-12486.71223,52986.46223,-13165.59232,51625.09232,7865.733448,50094.76655,12255.52495,52419.97505,64675.5,64675.5,64675.5,12255.52495,12255.52495
2000-04-22 7:00,13703.82748,51940.67252,13174.66069,52033.83931,1987.289089,52507.71091,-8493.212227,52986.46223,-9855.342318,51625.09232,10576.48345,50094.76655,15247.52495,52419.97505,67667.5,67667.5,67667.5,15247.52495,15247.52495
2000-04-22 8:00,14674.57748,51940.67252,13713.66069,52033.83931,5017.039089,52507.71091,-5397.712227,52986.46223,-7290.342318,51625.09232,11229.48345,50094.76655,16048.02495,52419.97505,68468,68468,68468,16048.02495,16048.02495
2000-04-22 9:00,5819.431075,61989.56893,4771.26428,62082.73572,8155.40425,50986.59575,-2214.347066,51465.34707,-15232.98873,61673.98873,2066.837041,60143.66296,5954.128543,62468.87146,68423,68423,68423,5954.128543,5954.128543
2000-04-22 10:00,6603.931075,61989.56893,5785.01428,62082.73572,9141.40425,50986.59575,-338.847066,51465.34707,-13325.98873,61673.98873,3965.337041,60143.66296,6726.128543,62468.87146,69195,69195,69195,6726.128543,6726.128543
2000-04-22 11:00,6026.681075,61989.56893,5040.51428,62082.73572,8798.15425,50986.59575,-1023.847066,51465.34707,-13767.48873,61673.98873,3733.587041,60143.66296,6707.878543,62468.87146,69176.75,69176.75,69176.75,6707.878543,6707.878543
2000-04-22 12:00,5161.681075,61989.56893,3726.76428,62082.73572,6923.40425,50986.59575,-3111.097066,51465.34707,-14993.73873,61673.98873,1897.587041,60143.66296,5010.628543,62468.87146,67479.5,67479.5,67479.5,5010.628543,5010.628543
2000-04-22 13:00,3597.681075,61989.56893,1985.01428,62082.73572,5102.40425,50986.59575,-4424.597066,51465.34707,-16641.23873,61673.98873,256.5870406,60143.66296,3964.378543,62468.87146,66433.25,66433.25,66433.25,3964.378543,3964.378543
2000-04-22 14:00,1918.431075,61989.56893,215.7642801,62082.73572,4493.15425,50986.59575,-5354.597066,51465.34707,-17000.48873,61673.98873,-629.6629594,60143.66296,3532.128543,62468.87146,66001,66001,66001,3532.128543,3532.128543
2000-04-22 15:00,10098.57748,51940.67252,9067.660688,52033.83931,2609.039089,52507.71091,-6762.462227,52986.46223,-7454.842318,51625.09232,8407.733448,50094.76655,12689.27495,52419.97505,65109.25,65109.25,65109.25,12689.27495,12689.27495
2000-04-22 16:00,9472.827483,51940.67252,8643.160688,52033.83931,2728.039089,52507.71091,-5626.712227,52986.46223,-6493.592318,51625.09232,7814.483448,50094.76655,12218.52495,52419.97505,64638.5,64638.5,64638.5,12218.52495,12218.52495
2000-04-22 17:00,8982.827483,51940.67252,8433.160688,52033.83931,3521.289089,52507.71091,-3526.962227,52986.46223,-4754.342318,51625.09232,8106.983448,50094.76655,12399.77495,52419.97505,64819.75,64819.75,64819.75,12399.77495,12399.77495
2000-04-22 18:00,8805.077483,51940.67252,7555.660688,52033.83931,3040.789089,52507.71091,-2822.462227,52986.46223,-4479.842318,51625.09232,8256.983448,50094.76655,12208.52495,52419.97505,64628.5,64628.5,64628.5,12208.52495,12208.52495
2000-04-22 19:00,-1940.068925,61989.56893,-3470.73572,62082.73572,3242.15425,50986.59575,-359.597066,51465.34707,-14234.48873,61673.98873,-2943.912959,60143.66296,1104.628543,62468.87146,63573.5,63573.5,63573.5,1104.628543,1104.628543
2000-04-22 20:00,-2936.318925,61989.56893,-4961.98572,62082.73572,1879.40425,50986.59575,-115.097066,51465.34707,-13957.23873,61673.98873,-4965.162959,60143.66296,-873.621457,62468.87146,61595.25,61595.25,61595.25,-873.621457,-873.621457
2000-04-22 21:00,-7066.568925,61989.56893,-8260.73572,62082.73572,44.90425013,50986.59575,-1571.097066,51465.34707,-15554.23873,61673.98873,-8434.912959,60143.66296,-4113.121457,62468.87146,58355.75,58355.75,58355.75,-4113.121457,-4113.121457
