labels,2015,2016,2017,2018,2019,2020,2021,low_shock,high_shock
6985,17374,22472.5,21475.25,14964,17163,14444.75,14690,17374,14964
6986,17241.25,22882,22142,14966.25,16976.5,14523.5,14573,17241.25,14966.25
6987,17912.5,23492.75,22602.25,14878.75,17197.5,14545.5,14540,17912.5,14878.75
6988,19690.75,24264.75,22931.75,15121.5,17284,14573.75,14816.75,19690.75,15121.5
6989,21227.25,25837.75,24575.5,16543.5,16887.5,15838.75,16173.25,21227.25,16543.5
6990,23955,26715,27332,18711.5,16684,19034.75,18347,23955,18711.5
6991,24966.5,27887.75,27449.25,19077.75,16846,19239,18515.25,24966.5,19077.75
6992,24274.25,27845.75,26181.25,18359,16929.75,18944.25,17980.75,24274.25,18359
6993,24139,27045.75,24137.5,16556,16955.5,19710.5,17038.75,24139,16556
6994,23725.75,26852.75,23685.75,16502.75,17188.75,15938.5,16207.75,23725.75,16502.75
6995,21707.75,26458.25,23491,15668.5,17070.25,15077.25,15206,21707.75,15668.5
6996,21901.5,26718.5,23072.75,15123,17140.5,15112.25,14847,21901.5,15123
6997,21259.25,26258.25,23315.5,15172.5,17448.25,15510.25,14614,21259.25,15172.5
6998,21317.75,26548.25,23782.75,15510.5,17371.5,15071.75,14818,21317.75,15510.5
6999,21099.5,26737.75,23737.5,15759.75,17125.25,16097.25,14991.25,21099.5,15759.75
7000,22148.75,26689.25,25151.25,16365.75,17346,16073.75,16009.25,22148.75,16365.75
7001,24142,27440.75,27156.5,18563.75,18883,19587.75,16631.75,24142,18563.75
7002,24774.5,27581.25,25424.5,18681,18948.25,18628,16118.5,24774.5,18681
7003,22042.75,26051.5,23533.25,15830.5,18481.75,16245.5,15222.25,22042.75,15830.5
7004,20809.75,25417,22516,15433.25,17670.5,14467.5,14551,20809.75,15433.25
7005,20567,24430.75,21631.5,15426.75,17592.75,14492.25,14967,20567,15426.75
7006,19484.5,23690.25,20857,15168.75,17286.5,14372,14672.25,19484.5,15168.75
7007,19168,23105.25,20044.75,15143.5,17253.75,14564.75,14405.75,19168,15143.5
7008,18123.5,22298.5,20150,14995,17530,14385,14531.5,18123.5,14995
7009,18971.5,22731.5,19634.5,15046.5,17556.75,14223.25,14433.25,18971.5,15046.5
7010,18459.5,22462,19539.25,15073.5,17876.75,14133,14361,18459.5,15073.5
7011,18452.5,22254.5,19879.75,15151.25,18065.75,14197.25,14470.25,18452.5,15151.25
7012,19500.25,23250,20818.25,15159.25,17664.75,14250.25,14477.75,19500.25,15159.25
7013,21391.25,25167,23579,15200.75,17573,14845.75,14964.25,21391.25,15200.75
7014,22915,27119.75,26662,15349.25,17202,18036.5,18332.25,22915,15349.25
7015,24393.75,28441.25,27092,15389.75,17179.25,18692,18609.75,24393.75,15389.75
7016,23347.75,28211,24764.25,15647.75,17413.75,18357.75,16164.25,23347.75,15647.75
7017,22650.25,28434.25,23411,15464,17601,17093.5,14803.25,22650.25,15464
7018,22403,27529.25,22316,15351.75,17386.5,15261.5,14397.5,22403,15351.75
7019,20685.75,26749.5,22132,15241.5,17466,14594.5,14589.5,20685.75,15241.5
7020,20781.25,26408.5,21904.75,15251.75,17028.25,15123,14717,20781.25,15251.75
7021,20666.75,26083,22091.25,15123,17120.75,14765.75,14685,20666.75,15123
7022,20800.25,26219,22494.5,15314.25,17183.5,15502,14291,20800.25,15314.25
7023,20856.75,26508.5,22883.5,15455.75,17267.75,14513.25,15149,20856.75,15455.75
7024,21549.25,26886.25,24670.25,16595.25,18153.25,16603,16077,21549.25,16595.25
7025,24083.75,28655,24701,19693.25,20509.75,19572.75,17542.25,24083.75,19693.25
7026,25283.25,28559.75,24061,18695.75,20706,19025.75,18353.75,25283.25,18695.75
7027,21763.25,26645.25,22395.75,16402.75,19996.75,15143,16135.75,21763.25,16402.75
7028,21496,26236.25,22152.5,15676,17485.5,14612,14491.5,21496,15676
7029,20875,25527.75,22295,15678.75,17218.75,14651.75,14203.75,20875,15678.75
7030,20451.25,24735.5,21814.5,15307.25,17265,14587.5,13908.5,20451.25,15307.25
7031,19694.5,23778.5,20147,15006,17416.75,14483.5,13722.25,19694.5,15006
7032,19225.25,23800.25,19829.5,14951.75,17470.25,14207.5,13662,19225.25,14951.75
7033,19221.75,23627,19460,15113.5,17418.25,14244.25,13539.5,19221.75,15113.5
7034,19172,23732.25,20044.5,15001.25,17443,14187.25,13520.75,19172,15001.25
7035,19929.75,24263.5,19681.75,14980,17327,14136.75,13403,19929.75,14980
7036,20625.25,24472.5,19912.25,15049.5,17440,14183.25,13385,20625.25,15049.5
7037,21968.25,26387,20213.5,15153.5,18029.75,15667.5,13827.75,21968.25,15153.5
7038,24874,28702.75,20966.25,15287.5,20796,18778.25,16291,24874,15287.5
7039,25710.75,30081.5,23442.25,15640,19920.5,20324,16891.25,25710.75,15640
7040,25574,29550.5,23436,15744.25,20291,19393.25,15402.25,25574,15744.25
7041,24731,28404.5,22783.75,15637.75,20065.25,20494,14870.5,24731,15637.75
7042,24037.75,28320.5,21524,15268.25,17926.25,17112,13608,24037.75,15268.25
7043,22999.5,27351.5,21065.25,15254,17387.5,15548.25,13636.25,22999.5,15254
7044,22268,26346,21308.75,15043.5,17410.25,15063.75,13738,22268,15043.5
7045,22309.75,25763.5,21196,14824.25,17605.5,14524,13516.5,22309.75,14824.25
7046,22452.5,25320.5,20555.75,14687.25,17260.5,14398,13776.75,22452.5,14687.25
7047,22736.5,25517.5,21221.75,15057,17664.25,14456.5,14519.75,22736.5,15057
7048,23064.25,25862.25,22703,16152.5,18550.75,14663.25,16312.25,23064.25,16152.5
7049,24811.5,27394.25,23425.5,19430.25,20084.75,14788,18022.75,24811.5,19430.25
7050,24015.75,27050.75,23114.25,19816.25,20405.75,14850,19144.5,24015.75,19816.25
7051,22981,25308.25,21551.25,18595.75,18524.25,14575.5,17587,22981,18595.75
7052,21430.25,24148.75,20710.25,16422.25,17341.5,14166,15529.75,21430.25,16422.25
7053,20983,23519.25,20557,15599,16865,13946,14085,20983,15599
7054,19645.25,23006.5,20222,15280.25,17348.75,13703.5,13889.5,19645.25,15280.25
7055,19310.25,22918.5,20367.25,14604.25,16851,13273.25,13313.5,19310.25,14604.25
7056,19264.5,22107,20052.25,14631.5,17257,13014.25,13360.75,19264.5,14631.5
7057,19731.5,21987.5,19795.5,14529,17352.5,13218.25,13237.75,19731.5,14529
7058,19732.5,21607.75,19564.25,14466.75,17579.75,13587.25,13200,19732.5,14466.75
7059,19667,22111,19237,14492.75,17609.75,13942.5,13166,19667,14492.75
7060,20305,22673.5,18846.75,14757.75,17508,14246.75,13314.75,20305,14757.75
7061,21709.25,22593.75,18321.25,15745.5,17357.5,14695.5,13990.75,21709.25,15745.5
7062,24511,23302.25,18783.5,19041.25,19002.75,15817.5,16193.5,24511,19041.25
7063,25339,23285.5,19771.25,19723.75,19041.25,16905.25,17800.75,25339,19723.75
7064,23775.75,23477.25,19883.25,18699.75,19215.75,16605.25,15813.75,23775.75,18699.75
7065,22464.75,23628,20002.25,17080.25,19879.75,14916,13780.25,22464.75,17080.25
7066,22358.75,23368,20312,14885,19360.75,14907,13372.25,22358.75,14885
7067,22537.5,23779.5,20740.5,14900.25,17435.5,14826.5,13494,22537.5,14900.25
7068,22496.5,22819.75,20207.75,15060.5,17602,15108.25,13274.75,22496.5,15060.5
7069,21772,22369.25,20960.5,15582.5,17577.5,14604.5,13597.25,21772,15582.5
7070,21907.75,22392.75,21220.5,15552.75,17185.5,14838.75,13891.75,21907.75,15552.75
7071,21835.5,22865,20979.5,15428.25,17759,16088.75,14316.75,21835.5,15428.25
7072,22394,24248,22477.5,17980.25,17644.75,18049.75,15836,22394,17980.25
7073,23862.5,26723.25,24582,20820.75,18927.75,17876.75,17504.25,23862.5,20820.75
7074,24568,26067.5,24365.75,19298,19228.75,16563.25,17002,24568,19298
7075,21964.5,24027,22177,16532,19265.25,15109.25,15050.25,21964.5,16532
7076,21356.75,23224.25,21426.25,15537.5,17504,15127.25,14190.5,21356.75,15537.5
7077,20018,22915.5,21361,14911,17725.5,14577.75,14149.5,20018,14911
7078,19620.5,21465,20024,14946,17697.25,14317.25,13698.25,19620.5,14946
7079,19072.75,20878.75,19547.5,15011.25,17391.5,14184,13738.25,19072.75,15011.25
7080,18111,21101,19765.25,15011,17657.5,14121.25,13801.5,18111,15011
7081,18369.5,20848.5,19842.5,14845.25,17931.5,14129,13648.75,18369.5,14845.25
7082,18058.5,21057.75,20016,14652.75,17935.5,14264.25,13579.25,18058.5,14652.75
7083,18307.75,21338.5,20420,14534,17679.75,14281.25,13863.25,18307.75,14534
7084,18883.25,21750,20943.5,14744.75,17434.25,14630.5,14073.5,18883.25,14744.75
7085,21103.5,21180,22418.25,15378.25,17737,15249.75,14421,21103.5,15378.25
7086,24114.75,21915.5,25061.75,18969.75,20425.5,16513,15075.25,24114.75,18969.75
7087,25507.5,21770,25188.5,18851.75,19545.75,18363.5,16038,25507.5,18851.75
7088,24373.75,23195.75,24374.75,17435.25,18770.75,18880,16355.75,24373.75,17435.25
7089,23017.75,23445.75,24480.5,16271,18505.5,19565,15375.25,23017.75,16271
7090,22190.75,23003.25,24169.5,15183.25,18151.5,18997.5,15107,22190.75,15183.25
7091,21676,22859,23691.75,14967,17381.75,16996,15409,21676,14967
7092,21498.25,22605.25,24159.75,15250,17199.25,16017,15016.75,21498.25,15250
7093,21533.25,22580.25,24298.25,14883.5,17151.75,16168,15771,21533.25,14883.5
7094,21587.5,22594,24421.25,14786.25,17173.5,16200.5,15553.25,21587.5,14786.25
7095,22964,23076.25,23862.25,14366.5,17559.5,15680.75,16376,22964,14366.5
7096,24910.5,23313.5,25633,14480.75,18874,16872.75,18095,24910.5,14480.75
7097,26319,25225.5,28265.5,16181.5,19412.5,18661,19208.5,26319,16181.5
7098,26519.75,25279.5,27150.75,16567.75,19697.75,17872,19188,26519.75,16567.75
7099,24515,23585.75,25121,14758.5,18838.25,16189,18089.75,24515,14758.5
7100,22953.5,23721.75,24012.5,14133,17620.75,15696.5,17662.5,22953.5,14133
7101,21217.5,23231.25,23196,14025,17721,15529.75,17489.5,21217.5,14025
7102,20888,22232.25,21989.5,14102.5,17524.25,15715,16108.75,20888,14102.5
7103,21010.25,21624,20870,13353,17680.75,15392.5,14742.25,21010.25,13353
7104,21597.5,21655,21093.5,13683,17839.25,15620.75,14587.75,21597.5,13683
7105,21459.75,21211.5,21055,13648.5,17668.25,15479.25,14494.5,21459.75,13648.5
7106,20541,21358.75,20849.25,13794.25,17622.75,15555.75,14427.5,20541,13794.25
7107,20290,21405.25,20940.75,14045.5,17939.5,15615.25,14523,20290,14045.5
7108,20181.5,21565.25,21634.25,14373.25,17485,15508,14549.25,20181.5,14373.25
7109,20741.75,24136.75,24816.25,15021.75,17550.5,15574.75,14630.25,20741.75,15021.75
7110,22141.25,27380.25,26470,15803.5,19360.25,15772,14682.25,22141.25,15803.5
7111,23272,27039,27417.5,17089.25,20117.75,17068,15596.25,23272,17089.25
7112,24142.75,25814.75,24828.25,16195.75,19650,18534.5,14662,24142.75,16195.75
7113,22985.75,26360.75,25076.5,15679.5,19674.75,16220.5,14363.25,22985.75,15679.5
7114,22417,26137.5,24904.25,14626.75,18994.75,16576.25,14141.75,22417,14626.75
7115,21077.75,25994.5,23547.75,14511.25,17540,15780.5,13812,21077.75,14511.25
7116,20999.25,25776,22722.25,14505,17541,15795.5,13793,20999.25,14505
7117,21193.75,25483,23088.75,14550.25,17574.5,15719.5,13872,21193.75,14550.25
7118,21540.75,25831.25,23197,14690.75,17626.25,16159.75,13943.5,21540.75,14690.75
7119,21891.5,25133,23295.75,16097.5,18293.5,16554.75,14931.75,21891.5,16097.5
7120,23286.75,25510.5,24205,19305.75,18180.25,18254,17459,23286.75,19305.75
7121,25290.75,27857.75,24924.5,20899.25,18425.25,20455.25,18993.5,25290.75,20899.25
7122,25320.25,27198.5,23421.25,19835.5,18980.75,19331,16976.75,25320.25,19835.5
7123,23072.5,26087.25,22648.25,17514.75,17817,17945,14675.75,23072.5,17514.75
7124,22341,24509.75,22474,16595.5,17642,16295.75,14106.75,22341,16595.5
7125,21767.5,24345.25,21896.5,14879.75,17492.75,16368.75,14068.25,21767.5,14879.75
7126,21352,23251.5,21269,14637.25,17592.5,15734.25,13905.75,21352,14637.25
7127,28418.5,22540,19461.25,14466.5,17349.75,14436.5,14045.75,28418.5,14466.5
7128,27559,22373.5,19689.5,14313.5,17759,13827,14110.5,27559,14313.5
7129,27878.75,22613.5,19687.25,14344.25,17478.5,13841.75,14070.25,27878.75,14344.25
7130,27779.5,22370.5,19768,14470.5,17607.25,13832.25,14095.75,27779.5,14470.5
7131,27641,22550.75,19933.25,14482.75,17967,13785.5,13978,27641,14482.75
7132,27547.75,23380.25,20034.75,14431.75,17710,13608,14256,27547.75,14431.75
7133,28168.5,24874.75,22713.5,14780.5,17178,13553,15503.25,28168.5,14780.5
7134,28498.25,25684,23340.5,15537.5,18256.5,13860,17951.25,28498.25,15537.5
7135,28768.5,27768.5,24809.75,16981.5,19234.5,14002.75,19167.75,28768.5,16981.5
7136,29965,28497,23295.75,16108.75,19113.5,14494.5,17252.5,29965,16108.75
7137,30292.5,27793.25,22306,15464.75,19045.75,15224,16790.5,30292.5,15464.75
7138,31349.5,28109.5,21547.75,15659.5,17751.25,15651,16400.25,31349.5,15659.5
7139,31108.25,27323.75,20827,14892.75,17674,15799.75,15481,31108.25,14892.75
7140,30785,26958,20921.25,14720,17409.25,15691.5,15458.75,30785,14720
7141,29858,26484.25,20523.25,14824.5,17580.25,15390.75,15544.75,29858,14824.5
7142,29810,26326.5,20768,14797,18294.25,15692.5,15904,29810,14797
7143,29717,26168.75,21805,14652.75,18085.25,16870,16062.25,29717,14652.75
7144,29328.75,27010.25,24215,16014,20063.75,18433.25,18315,29328.75,16014
7145,32202.75,29441.5,26333.5,17454,20284.5,18532,19514.5,32202.75,17454
7146,33667,28184,25756.25,16728.25,19424.25,19659.5,19158.5,33667,16728.25
7147,33011.25,26081,22648,16358.75,19298.75,17256.5,16378,33011.25,16358.75
7148,31730.25,25294.25,22542.25,15258.75,17926,16596.25,15053.75,31730.25,15258.75
7149,31090.5,24968.75,21329.25,15416.75,17032.5,15340.75,14852,31090.5,15416.75
7150,30837.75,23862,20225,15179.25,17267.5,15573.75,14702.25,30837.75,15179.25
7151,29326.25,22964.25,19472.75,14984.25,17365,15102.75,14396.25,29326.25,14984.25
7152,19913.75,23536.75,19556.25,14946,16887.75,15556,14397.25,19913.75,14946
7153,20197.25,23409.75,20122,15001.25,16642.5,15530,14323.25,20197.25,15001.25
7154,20158.25,23903.5,20236.5,14955.25,16436.75,15476.25,14343.5,20158.25,14955.25
7155,20257,23718.5,20281,14969,16465.25,15464,14441.5,20257,14969
7156,20422.75,23897,20516,15023.5,16361.75,15521.5,14734.75,20422.75,15023.5
7157,21235.25,25573,23291.75,15581.5,16506.25,15590,16226,21235.25,15581.5
7158,23831,27489.25,25644.75,17375.5,16708.25,17000.25,18993,23831,17375.5
7159,25257.75,27585.75,26364.25,18013.5,17018.25,18781.5,19913.25,25257.75,18013.5
7160,25311.5,27322.5,25574.75,18030.75,18678.75,19548.75,19136.75,25311.5,18030.75
7161,24738,26512.25,24639.75,17404.75,18834.25,20070.5,18301.75,24738,17404.75
7162,23790.75,26282.25,23220.75,16421.25,16912.25,17747.25,16024.75,23790.75,16421.25
7163,23109.25,25722.75,22819.75,15188,17140,17175.25,15566.75,23109.25,15188
7164,22707.25,25571.5,22000,14994.75,17229.5,17549.75,15434.75,22707.25,14994.75
7165,22585.25,25502.75,22154.25,15394.5,17067.75,15938.25,15611.75,22585.25,15394.5
7166,23174,25757.5,22516.5,14930.25,17161.25,16424.75,15149.5,23174,14930.25
7167,24310.75,25806.25,23077,15346.5,17367,17521.5,15163.5,24310.75,15346.5
7168,25654.5,26825,24760,15567,18734,17658.25,16764.25,25654.5,15567
7169,27609,28624.75,26830,16462.75,18916.5,20612.25,19252.5,27609,16462.75
7170,26999.25,27102.5,25998.5,16391.25,20006.25,20158.5,17985.75,26999.25,16391.25
7171,25541,26211,23846,14925.75,19314.75,17626,16937.5,25541,14925.75
7172,23327.75,25261,22115.25,14736.5,18338,16466.75,15041.75,23327.75,14736.5
7173,21869.25,24482,21232.25,14591.25,16973.25,16420.5,14932.25,21869.25,14591.25
7174,21298,24459.75,19870.25,14373.75,15881.25,16294.25,14521,21298,14373.75
7175,20656,22761.75,19486.25,14221,14970.75,16054.25,14339.25,20656,14221
7176,20232.5,22720.5,19474.75,14110.5,15250.25,15753,14333.5,20232.5,14110.5
7177,20724,22179,19219.75,14177,15313.25,15931,14298.5,20724,14177
7178,20618.75,22914.25,18890.5,14250.25,15065.25,16010.75,14278.75,20618.75,14250.25
7179,20523,22648.5,18624.75,14256.75,14801.75,16505,14276.75,20523,14256.75
7180,20717.75,23646.75,18820,14239,14615,16082,14411,20717.75,14239
7181,20993.25,24529.5,20892.5,14366.75,14703.25,16235,15554.5,20993.25,14366.75
7182,23234.75,27276.75,22721.25,15186.5,15089.5,17428.25,18825.75,23234.75,15186.5
7183,25693.5,28269.75,24641,15583.75,15806.5,20540.75,19842.75,25693.5,15583.75
7184,26242.75,27129.75,23280,15553.25,16266.5,19507.75,17078.75,26242.75,15553.25
7185,25871.75,25903.75,20795.25,15234.5,17180.25,17859,17815,25871.75,15234.5
7186,24277.75,25452.5,20670,15288.5,16761,17057.25,17048,24277.75,15288.5
7187,24020.75,24679.5,19795.25,15412.25,16685.25,16468,15183.75,24020.75,15412.25
7188,23866.75,24537.25,19064,15512,16761.25,17156,14956,23866.75,15512
7189,22994.5,24195,19430.25,15891,16820.5,16543.25,14715.75,22994.5,15891
7190,22898.25,24370.75,20059.25,15906.5,16979.5,16156.75,14906.25,22898.25,15906.5
7191,23612.25,24685,20917,17179.5,16681,16390.5,15558,23612.25,17179.5
7192,24701.25,25664.75,22611.25,18718.75,16905.25,17603,17212.25,24701.25,18718.75
7193,26686.25,27687.75,25572.75,19654.75,18935.5,19506.5,18273.5,26686.25,19654.75
7194,27258.5,26602.25,25776,18191.75,20192.75,19418.5,18653.25,27258.5,18191.75
7195,24940.25,24711.75,23044.75,17047.75,18801.75,17024.25,16517,24940.25,17047.75
7196,23243.25,24106.25,21086.75,15502,19199.25,16286.5,15190.25,23243.25,15502
7197,21654.25,22692.75,20648.5,15108.5,17920.5,16113.25,15232.75,21654.25,15108.5
7198,21332.25,21858.5,20063,15137.75,16949,16266.25,14834,21332.25,15137.75
7199,20229.25,21038.75,20423.25,14944.75,17004.25,15891,14645.25,20229.25,14944.75
7200,20085.5,20830,20074.25,14853.5,17810.5,15382.25,14538.5,20085.5,14853.5
7201,19932.25,20855.5,19220.25,14881.75,18025,15153.25,14524.25,19932.25,14881.75
7202,19766.25,21207.75,18116.75,14785.75,17743.75,15148.25,14546.5,19766.25,14785.75
7203,19817,21080.75,18264.25,14874,17572.5,15514,14764.25,19817,14874
7204,20147.25,20664.75,18230.75,14929.5,17406.75,16003.25,14799,20147.25,14929.5
7205,20619.25,22896.75,18261.5,15037,17325.5,16038.5,15473.75,20619.25,15037
7206,22038.5,24987.5,19789.5,14990,17213.25,17480.5,18572.75,22038.5,14990
7207,23357.25,26114,20596.75,15442.25,18205.25,19395.75,18819.75,23357.25,15442.25
7208,23133.5,25247.25,21562.75,16066.25,18529.25,19008.5,18625.5,23133.5,16066.25
7209,23297.75,23738,20884.25,16223.5,17809.5,18652.5,16907.75,23297.75,16223.5
7210,23229.25,23652,19776.25,15889.25,17186,16938.25,15598,23229.25,15889.25
7211,23185.75,23135.75,17519,16143.75,17003,15786,15107.75,23185.75,16143.75
7212,22769.75,23159.5,16823.75,15835.25,17059.5,15916.75,15073,22769.75,15835.25
7213,22614.5,23094,16880.25,15553.75,17375.25,15927.75,14837.5,22614.5,15553.75
7214,22307.5,23274.25,16725.25,15264.25,17519.5,15951,15003.5,22307.5,15264.25
7215,22705.25,23775.5,16920.25,15336,17963.25,16463.25,15908.25,22705.25,15336
7216,23904.75,24933.5,18329.75,15732,18912.5,17909.5,17879.75,23904.75,15732
7217,27143,26870.75,19809.75,16144.25,19592,20074.5,19147.25,27143,16144.25
7218,27904.75,25210.75,18842.25,16350.25,19685.5,19958.25,17606.75,27904.75,16350.25
7219,25761.25,23165.25,17106.5,15937.25,18687.5,17982.75,15527.5,25761.25,15937.25
7220,24257,23224,16641.25,15126,17735.75,16279.25,14772,24257,15126
7221,23367.75,23464.75,16299.5,15128.5,17318.5,16174,14631.75,23367.75,15128.5
7222,22744.25,22405.25,15788.75,15139.25,17343.25,16067.75,14415.25,22744.25,15139.25
7223,21937.25,28624.5,16118.5,15174.25,17048,15639.75,14291.25,21937.25,15174.25
7224,21848,28412.5,15529.75,15469.75,17384.5,15439.75,14278.5,21848,15469.75
7225,20950,27706.25,16048.75,15524.25,17452.5,15296.25,14233.25,20950,15524.25
7226,20296.75,27917.25,15950.25,15497,17737.5,15093.5,14267,20296.75,15497
7227,20287.5,29753.5,16470.25,15435.5,18074.75,14792,14363.25,20287.5,15435.5
7228,20806.75,27384.25,16519.25,15416.75,18128.5,14898,14535,20806.75,15416.75
7229,21626.25,31335.5,15824.5,15419.5,17899,15514.75,15709.25,21626.25,15419.5
7230,23713.75,33750.25,16167.75,17049.75,18159.25,16429,20284.25,23713.75,17049.75
7231,24426,32281.75,17447.25,20313,20209.75,17546,19778,24426,20313
7232,25962.5,31175.25,17401.75,21509.25,19192.5,18330.75,17961.75,25962.5,21509.25
7233,25832.75,35600.25,16997.75,20972,19112.25,16393,17162.25,25832.75,20972
7234,24549.25,33936.75,16241.25,19424.75,19252,15838.25,14991.75,24549.25,19424.75
7235,23952.5,35249.25,16145,18697.75,18166.5,15711.75,14794,23952.5,18697.75
7236,24085.75,33837.75,15274.5,17451.75,17691.25,15685.75,14523,24085.75,17451.75
7237,24349.75,30995.25,15108.5,18082.75,17632,15937.25,14423.5,24349.75,18082.75
7238,24205.25,30920.75,15377.25,16995.25,17748.5,16779,14615.75,24205.25,16995.25
7239,24647.75,32304.75,17262.25,16434.75,18354.5,17800.5,15613,24647.75,16434.75
7240,25987.75,35894,20021.5,16212.75,18586.5,18361.5,17378.5,25987.75,16212.75
