time,2015,2016,2017,2018,2019,favorable,adverse
01-13 19:00,72619.0,73621.0,73871.0,64267.0,61400.0,65891.76,83862.24
01-13 20:00,68506.0,69835.0,70229.0,60712.0,59012.0,62546.0,79604.00000000001
01-13 21:00,63994.0,65854.0,65963.0,57371.0,56805.0,59296.16,75467.84000000001
01-13 22:00,62174.0,63210.0,63981.0,57204.0,56840.0,57449.92,73118.08
01-13 23:00,57305.0,58973.0,60699.0,54104.0,54565.0,55070.4,70089.6
01-14 00:00,52881.0,54977.0,57469.0,50693.0,51455.0,52503.44,66822.56000000001
01-14 01:00,49574.0,52350.0,55240.0,48195.0,48892.0,50229.52,63928.48
01-14 02:00,48640.0,51289.0,53264.0,46680.0,48316.0,49115.44,62510.560000000005
01-14 03:00,49361.0,51584.0,52675.0,46001.0,48698.0,49323.12,62774.880000000005
01-14 04:00,51474.0,53447.0,52196.0,46129.0,51199.0,50218.08,63913.920000000006
01-14 05:00,56208.0,57038.0,51535.0,46028.0,56719.0,53150.24,67645.76000000001
01-14 06:00,66102.0,66670.0,52447.0,45350.0,66089.0,59298.8,75471.20000000001
01-14 07:00,72089.0,72265.0,55993.0,48034.0,71549.0,63583.52,80924.48000000001
01-14 08:00,72974.0,73230.0,59348.0,51819.0,73027.0,64716.96,82367.04000000001
01-14 09:00,72575.0,72256.0,62335.0,54869.0,73290.0,65119.12,82878.88
01-14 10:00,73918.0,72657.0,64037.0,56951.0,73363.0,65655.92,83562.08
01-14 11:00,74786.0,73138.0,64716.0,59303.0,74179.0,66682.88,84869.12000000001
01-14 12:00,74031.0,72805.0,64523.0,59044.0,73804.0,66487.52,84620.48000000001
01-14 13:00,73981.0,72746.0,63237.0,57328.0,74028.0,65905.84,83880.16
01-14 14:00,72533.0,71856.0,61371.0,55454.0,73173.0,64235.6,81754.40000000001
01-14 15:00,71522.0,71153.0,60802.0,54955.0,72868.0,63495.52,80812.48000000001
01-14 16:00,71550.0,72611.0,62551.0,58220.0,72720.0,63844.0,81256.00000000001
01-14 17:00,75151.0,75064.0,65301.0,62846.0,75507.0,65523.92,83394.08
01-14 18:00,74584.0,74733.0,65485.0,63536.0,74964.0,65170.16,82943.84000000001
01-14 19:00,72994.0,74320.0,64395.0,63132.0,73485.0,63827.28,81234.72
01-14 20:00,69620.0,70730.0,61282.0,60593.0,70137.0,60772.8,77347.20000000001
01-14 21:00,65351.0,66548.0,57692.0,58126.0,66446.0,58035.12,73862.88
01-14 22:00,63630.0,63807.0,57374.0,58696.0,63591.0,55877.36,71116.64000000001
01-14 23:00,59181.0,59440.0,54313.0,55793.0,59427.0,53188.96,67695.04000000001
01-15 00:00,55061.0,55691.0,51869.0,53093.0,56013.0,50663.36,64480.64000000001
01-15 01:00,52532.0,52958.0,49478.0,50849.0,53701.0,48643.76,61910.240000000005
01-15 02:00,51203.0,51522.0,48006.0,50458.0,52974.0,47292.08,60189.920000000006
01-15 03:00,51541.0,52087.0,47328.0,51064.0,53133.0,47638.8,60631.200000000004
01-15 04:00,53371.0,53844.0,46969.0,53488.0,54852.0,48796.88,62105.12
01-15 05:00,57843.0,58014.0,46558.0,59252.0,59067.0,52150.56,66373.44
01-15 06:00,67017.0,67052.0,45797.0,68965.0,67148.0,57787.840000000004,73548.16
01-15 07:00,72633.0,72586.0,48610.0,74827.0,72785.0,62585.6,79654.40000000001
01-15 08:00,73842.0,73918.0,51512.0,75734.0,73798.0,64223.28,81738.72
01-15 09:00,73891.0,73789.0,55453.0,76270.0,73967.0,64955.44,82670.56000000001
01-15 10:00,74635.0,74431.0,57802.0,76688.0,74691.0,64932.56,82641.44
01-15 11:00,75899.0,74823.0,59842.0,77731.0,75062.0,65640.08,83541.92000000001
01-15 12:00,75149.0,74363.0,59682.0,77527.0,74541.0,65344.4,83165.6
01-15 13:00,74818.0,73809.0,57931.0,77386.0,74424.0,64277.840000000004,81808.16
01-15 14:00,73493.0,72740.0,55847.0,76462.0,73876.0,62520.48,79571.52
01-15 15:00,72857.0,71378.0,55170.0,76493.0,73679.0,61791.840000000004,78644.16
01-15 16:00,72899.0,71839.0,57692.0,77921.0,73821.0,62471.2,79508.8
01-15 17:00,75412.0,73597.0,61996.0,79894.0,75877.0,64782.96,82451.04000000001
01-15 18:00,74888.0,72999.0,62577.0,79429.0,75211.0,64650.96,82283.04000000001
01-15 19:00,73537.0,71610.0,61293.0,78042.0,74115.0,62798.56,79925.44
01-15 20:00,70303.0,67828.0,59854.0,74697.0,70550.0,59599.76,75854.24
01-15 21:00,66098.0,63961.0,57352.0,70178.0,66954.0,56014.64,71291.36
01-15 22:00,63634.0,61784.0,58056.0,67732.0,64085.0,54142.88,68909.12000000001
01-15 23:00,58940.0,58174.0,56081.0,63204.0,60004.0,51695.6,65794.40000000001
01-16 00:00,54447.0,54668.0,53323.0,58789.0,56144.0,48990.48,62351.520000000004
01-16 01:00,51309.0,51755.0,51291.0,55614.0,53404.0,46918.96,59715.04000000001
01-16 02:00,49510.0,50307.0,50428.0,54356.0,51948.0,45320.0,57680.00000000001
01-16 03:00,50534.0,49488.0,51082.0,54727.0,52317.0,44658.24,56837.76
01-16 04:00,52704.0,49187.0,52718.0,56202.0,53820.0,44403.04,56512.96000000001
01-16 05:00,57770.0,49081.0,57738.0,60632.0,58484.0,44504.24,56641.76
01-16 06:00,66727.0,50568.0,67633.0,69879.0,68053.0,45440.56,57833.44
01-16 07:00,72469.0,53908.0,72909.0,75226.0,73157.0,48294.4,61465.600000000006
01-16 08:00,73411.0,57212.0,74191.0,76011.0,74244.0,51276.72,65261.280000000006
01-16 09:00,73160.0,60553.0,74558.0,76550.0,74226.0,53971.28,68690.72
01-16 10:00,73483.0,61804.0,74818.0,77235.0,75189.0,55454.08,70577.92000000001
01-16 11:00,74071.0,62311.0,75166.0,77348.0,75562.0,56823.36,72320.64000000001
01-16 12:00,73322.0,62083.0,74925.0,76889.0,75044.0,56623.6,72066.40000000001
01-16 13:00,72459.0,61313.0,74770.0,76832.0,75329.0,55450.56,70573.44
01-16 14:00,69830.0,59693.0,73189.0,75428.0,73558.0,54208.0,68992.0
01-16 15:00,68859.0,58997.0,72797.0,75343.0,73248.0,53745.12,68402.88
01-16 16:00,69892.0,60875.0,73065.0,75363.0,73518.0,55549.12,70698.88
01-16 17:00,72976.0,64635.0,76168.0,78284.0,76336.0,58328.16,74235.84000000001
01-16 18:00,72461.0,64786.0,75946.0,78032.0,75808.0,58630.0,74620.0
01-16 19:00,70885.0,63522.0,75311.0,77289.0,74632.0,56963.28,72498.72
01-16 20:00,67055.0,60614.0,72335.0,73800.0,70993.0,54313.6,69126.40000000001
01-16 21:00,62806.0,57012.0,68123.0,69076.0,67044.0,50915.04,64800.96000000001
01-16 22:00,60444.0,56505.0,66235.0,66215.0,64069.0,50275.28,63986.72000000001
01-16 23:00,56716.0,53623.0,62588.0,61174.0,60296.0,48251.28,61410.72000000001
01-17 00:00,53082.0,50776.0,58602.0,57831.0,56881.0,45816.32,58311.68000000001
01-17 01:00,50258.0,48217.0,56582.0,55270.0,54777.0,43901.44,55874.560000000005
01-17 02:00,48657.0,46897.0,55255.0,53816.0,53058.0,42442.4,54017.600000000006
01-17 03:00,48067.0,46153.0,55426.0,54390.0,53008.0,41653.04,53012.96000000001
01-17 04:00,48263.0,45912.0,57130.0,56353.0,55449.0,41750.72,53137.280000000006
01-17 05:00,48421.0,45509.0,61247.0,60474.0,59301.0,41470.88,52781.12
01-17 06:00,49851.0,44482.0,69503.0,68857.0,68131.0,41020.32,52207.68000000001
01-17 07:00,54140.0,47040.0,74868.0,74359.0,73987.0,42682.64,54323.36000000001
01-17 08:00,57869.0,50353.0,75603.0,76157.0,74795.0,45784.64,58271.36000000001
01-17 09:00,60647.0,53758.0,75856.0,76736.0,74692.0,49374.16,62839.840000000004
01-17 10:00,62419.0,56527.0,76317.0,77527.0,75425.0,51728.16,65835.84000000001
01-17 11:00,63314.0,58484.0,76328.0,77893.0,76532.0,53593.76,68210.24
01-17 12:00,62513.0,58305.0,75970.0,77347.0,76099.0,53592.0,68208.0
01-17 13:00,60740.0,56561.0,75897.0,77251.0,76153.0,52156.72,66381.28000000001
01-17 14:00,58537.0,54852.0,74311.0,76263.0,74866.0,50318.4,64041.600000000006
01-17 15:00,57510.0,54209.0,73754.0,76272.0,74099.0,49809.76,63394.240000000005
01-17 16:00,59056.0,56456.0,74095.0,76080.0,73913.0,51716.72,65821.28000000001
01-17 17:00,63480.0,61473.0,77458.0,78769.0,76890.0,55192.72,70245.28000000001
01-17 18:00,63813.0,61940.0,76911.0,78849.0,76405.0,55320.32,70407.68000000001
01-17 19:00,62420.0,61286.0,76206.0,78058.0,75155.0,54350.56,69173.44
01-17 20:00,59268.0,59292.0,73490.0,74132.0,72236.0,52383.76,66670.24
01-17 21:00,55635.0,56729.0,69432.0,69693.0,67584.0,50358.88,64093.12
01-17 22:00,55340.0,57685.0,66959.0,66908.0,65005.0,50861.36,64732.64000000001
01-17 23:00,52718.0,55572.0,63562.0,62875.0,60105.0,48823.28,62138.72000000001
01-18 00:00,49433.0,52778.0,59913.0,59316.0,57092.0,46471.92,59146.08000000001
01-18 01:00,47304.0,51193.0,57451.0,56531.0,54669.0,45007.6,57282.40000000001
01-18 02:00,45670.0,50081.0,56241.0,54997.0,53062.0,43946.32,55931.68000000001
01-18 03:00,45040.0,50232.0,56055.0,54876.0,53222.0,43811.68,55760.32000000001
01-18 04:00,44621.0,52607.0,57398.0,56682.0,54721.0,45739.76,58214.240000000005
01-18 05:00,44483.0,58016.0,61383.0,61125.0,58703.0,49480.64,62975.36000000001
01-18 06:00,43695.0,68180.0,70125.0,70343.0,66882.0,56889.36,72404.64000000001
01-18 07:00,46085.0,73306.0,75262.0,76559.0,71828.0,62106.88,79045.12000000001
01-18 08:00,49619.0,74461.0,75854.0,78456.0,72901.0,64395.76,81958.24
01-18 09:00,53067.0,74391.0,75992.0,79197.0,72776.0,64785.6,82454.40000000001
01-18 10:00,56256.0,74757.0,76696.0,80038.0,72430.0,65738.64,83667.36000000002
01-18 11:00,58905.0,75049.0,77095.0,79917.0,72803.0,66718.96,84915.04000000001
01-18 12:00,58833.0,74275.0,76307.0,79398.0,72169.0,67031.36,85312.64000000001
01-18 13:00,56698.0,74074.0,76128.0,78050.0,71175.0,66484.88,84617.12000000001
01-18 14:00,54416.0,72533.0,74741.0,75725.0,69469.0,64940.48,82651.52
01-18 15:00,53254.0,72384.0,74254.0,74952.0,68698.0,64617.52,82240.48000000001
01-18 16:00,55369.0,73290.0,74234.0,74747.0,69487.0,65320.64,83135.36000000002
01-18 17:00,60554.0,77058.0,77753.0,78263.0,72690.0,67009.36,85284.64000000001
01-18 18:00,61158.0,76645.0,77180.0,77851.0,72429.0,66835.12,85062.88
01-18 19:00,60419.0,76067.0,76560.0,76713.0,71069.0,65152.56,82921.44
01-18 20:00,58417.0,73005.0,73664.0,73238.0,67288.0,62607.6,79682.40000000001
01-18 21:00,55770.0,69278.0,69267.0,68785.0,63692.0,58938.0,75012.0
01-18 22:00,56598.0,67048.0,67348.0,65493.0,61667.0,56678.16,72135.84000000001
01-18 23:00,54400.0,63480.0,63912.0,60249.0,58572.0,53475.840000000004,68060.16
01-19 00:00,50917.0,59780.0,61035.0,56172.0,55917.0,50322.8,64047.200000000004
01-19 01:00,48856.0,57112.0,58536.0,52977.0,53568.0,48587.44,61838.560000000005
01-19 02:00,47866.0,55932.0,57101.0,51847.0,51852.0,47554.32,60523.68000000001
01-19 03:00,48139.0,55342.0,56909.0,52384.0,51162.0,47836.8,60883.200000000004
01-19 04:00,50512.0,56782.0,58261.0,53901.0,50723.0,49976.96,63607.04000000001
01-19 05:00,55647.0,61110.0,62350.0,58341.0,50671.0,53132.64,67623.36
01-19 06:00,66217.0,69755.0,70264.0,67404.0,51775.0,59143.04,75272.96
01-19 07:00,72109.0,74740.0,75555.0,72419.0,54978.0,64318.32,81859.68000000001
01-19 08:00,73114.0,75147.0,76445.0,73397.0,58389.0,66073.92,84094.08
01-19 09:00,73570.0,75253.0,76267.0,73645.0,61017.0,66402.16,84511.84000000001
01-19 10:00,74376.0,76063.0,76359.0,73990.0,62046.0,67606.0,86044.00000000001
01-19 11:00,75179.0,75997.0,76333.0,74163.0,62384.0,68736.8,87483.20000000001
01-19 12:00,74904.0,75443.0,75952.0,73648.0,61780.0,68657.6,87382.40000000001
01-19 13:00,74847.0,74950.0,75465.0,72922.0,60082.0,68045.12,86602.88
01-19 14:00,73425.0,73629.0,73798.0,70990.0,58103.0,66287.76,84366.24
01-19 15:00,72800.0,73499.0,73394.0,69960.0,57585.0,65763.28,83698.72
01-19 16:00,73012.0,74101.0,73853.0,70448.0,59774.0,64804.96,82479.04000000001
01-19 17:00,76148.0,77668.0,77611.0,73360.0,63781.0,66466.4,84593.6
01-19 18:00,75697.0,77437.0,77638.0,72923.0,63911.0,66049.28,84062.72
01-19 19:00,74502.0,76285.0,76829.0,72032.0,62640.0,64615.76,82238.24
01-19 20:00,70596.0,72884.0,73642.0,68242.0,59680.0,61812.96,78671.04000000001
01-19 21:00,66267.0,68637.0,69444.0,64629.0,56457.0,59072.64,75183.36
01-19 22:00,64007.0,66724.0,67397.0,62245.0,55961.0,57183.28,72778.72
01-19 23:00,59582.0,62751.0,63999.0,59045.0,53854.0,54096.24,68849.76000000001
01-20 00:00,55562.0,59653.0,60656.0,55601.0,51377.0,50842.88,64709.12
01-20 01:00,53014.0,56700.0,58174.0,53133.0,49174.0,48791.6,62098.40000000001
01-20 02:00,51624.0,55123.0,56726.0,50894.0,48059.0,47817.44,60858.560000000005
01-20 03:00,52258.0,55119.0,56654.0,50878.0,47184.0,48401.76,61602.240000000005
01-20 04:00,53655.0,56466.0,57930.0,50877.0,46743.0,49991.04,63624.96000000001
01-20 05:00,57835.0,60346.0,61818.0,50349.0,46482.0,53230.32,67747.68000000001
01-20 06:00,67035.0,69720.0,70068.0,51778.0,45860.0,59508.24,75737.76000000001
01-20 07:00,72965.0,74617.0,75315.0,55797.0,48140.0,64663.28,82298.72
01-20 08:00,74254.0,75329.0,76137.0,59134.0,51774.0,65616.32,83511.68000000001
01-20 09:00,74660.0,75524.0,76078.0,62398.0,54646.0,65907.6,83882.40000000001
01-20 10:00,75575.0,76077.0,75946.0,63330.0,56376.0,66095.04,84120.96
01-20 11:00,76105.0,76003.0,75720.0,63776.0,57808.0,66840.4,85069.6
01-20 12:00,75465.0,75465.0,75439.0,63373.0,57698.0,66968.88,85233.12000000001
01-20 13:00,75248.0,75102.0,74218.0,61796.0,56219.0,66269.28,84342.72
01-20 14:00,74050.0,73342.0,71958.0,59955.0,54441.0,64423.92,81994.08
01-20 15:00,73618.0,73053.0,70711.0,58722.0,53805.0,63693.52,81064.48000000001
01-20 16:00,73687.0,73610.0,71272.0,60023.0,56179.0,63367.04,80648.96
01-20 17:00,76698.0,76735.0,74408.0,63521.0,61070.0,66406.56,84517.44
01-20 18:00,75953.0,76540.0,74184.0,63575.0,61620.0,66151.36,84192.64000000001
01-20 19:00,74657.0,75525.0,73569.0,62299.0,61052.0,65967.44,83958.56000000001
01-20 20:00,71230.0,72422.0,70351.0,59348.0,58822.0,62867.2,80012.8
01-20 21:00,66888.0,68064.0,66042.0,56077.0,56497.0,59816.24,76129.76000000001
01-20 22:00,64557.0,65938.0,64344.0,55416.0,57384.0,57566.96,73267.04000000001
01-20 23:00,59897.0,61495.0,61224.0,52789.0,55433.0,54625.12,69522.88
01-21 00:00,56204.0,58292.0,58218.0,49599.0,53696.0,51330.4,65329.600000000006
01-21 01:00,53444.0,55666.0,55588.0,47386.0,51674.0,49392.64,62863.36000000001
01-21 02:00,51935.0,54102.0,53994.0,46039.0,50688.0,48272.4,61437.600000000006
01-21 03:00,52314.0,54079.0,53213.0,45565.0,51164.0,48747.6,62042.40000000001
01-21 04:00,53746.0,55612.0,52600.0,45778.0,53472.0,50383.52,64124.48
01-21 05:00,57771.0,59667.0,52298.0,45366.0,58773.0,53947.52,68660.48000000001
01-21 06:00,67176.0,68862.0,53327.0,44699.0,68151.0,60456.88,76945.12000000001
01-21 07:00,72710.0,73893.0,56648.0,47099.0,73558.0,65034.64,82771.36000000002
01-21 08:00,73890.0,74546.0,60266.0,50622.0,74336.0,66360.8,84459.20000000001
01-21 09:00,74249.0,74339.0,62532.0,54038.0,74319.0,66206.8,84263.20000000001
01-21 10:00,75149.0,75241.0,63578.0,56513.0,74305.0,65884.72,83853.28000000001
01-21 11:00,75468.0,75358.0,63826.0,58969.0,74630.0,67041.92,85326.08
01-21 12:00,74888.0,74685.0,63705.0,58818.0,74125.0,66645.92,84822.08
01-21 13:00,74736.0,74708.0,62068.0,56252.0,73948.0,65630.4,83529.6
01-21 14:00,73422.0,73468.0,59976.0,55077.0,72553.0,63883.6,81306.40000000001
01-21 15:00,72933.0,72848.0,59236.0,54293.0,72081.0,63414.56,80709.44
01-21 16:00,72849.0,73027.0,60761.0,56175.0,72749.0,63757.76,81146.24
01-21 17:00,76584.0,77049.0,65547.0,60653.0,76730.0,66563.2,84716.8
01-21 18:00,76306.0,76570.0,65967.0,61153.0,76381.0,66377.52,84480.48000000001
01-21 19:00,75218.0,75957.0,65018.0,60379.0,75246.0,64701.12,82346.88
01-21 20:00,71196.0,72481.0,62129.0,58546.0,72144.0,61883.36,78760.64000000001
01-21 21:00,67285.0,68481.0,58505.0,56300.0,68343.0,58798.08,74833.92000000001
01-21 22:00,64423.0,66462.0,57970.0,57129.0,65683.0,56202.96,71531.04000000001
01-21 23:00,60400.0,62536.0,55913.0,54889.0,61870.0,53297.2,67832.8
01-22 00:00,56691.0,59518.0,53818.0,51555.0,58240.0,50828.8,64691.200000000004
01-22 01:00,53946.0,57327.0,51513.0,49640.0,56654.0,49066.16,62447.840000000004
01-22 02:00,52801.0,55479.0,49537.0,49307.0,55361.0,47806.88,60845.12
01-22 03:00,52790.0,55160.0,48846.0,50171.0,55228.0,48434.32,61643.68000000001
01-22 04:00,54278.0,56448.0,48308.0,52582.0,56958.0,50200.48,63891.520000000004
01-22 05:00,57907.0,60563.0,48143.0,57732.0,61017.0,53358.8,67911.20000000001
01-22 06:00,67150.0,69465.0,46583.0,66568.0,69873.0,58772.56,74801.44
01-22 07:00,73144.0,74621.0,49290.0,71337.0,74962.0,63588.8,80931.20000000001
01-22 08:00,74217.0,75397.0,52855.0,73489.0,76141.0,64713.44,82362.56000000001
01-22 09:00,74559.0,75193.0,55773.0,74498.0,76479.0,64042.88,81509.12000000001
01-22 10:00,75763.0,75108.0,57005.0,75314.0,76461.0,63905.6,81334.40000000001
01-22 11:00,76188.0,75397.0,57977.0,75630.0,76994.0,64966.88,82685.12000000001
01-22 12:00,75699.0,74581.0,57863.0,75180.0,76342.0,64240.0,81760.00000000001
01-22 13:00,75435.0,73313.0,55505.0,75004.0,75982.0,63049.36,80244.64000000001
01-22 14:00,74641.0,71327.0,53742.0,73838.0,75254.0,61572.72,78365.28000000001
01-22 15:00,74024.0,70795.0,53759.0,73220.0,74757.0,60470.96,76963.04000000001
01-22 16:00,74163.0,71572.0,57119.0,72502.0,74877.0,60792.16,77371.84000000001
01-22 17:00,76732.0,75607.0,62553.0,74851.0,77934.0,63598.48,80943.52
01-22 18:00,76383.0,75385.0,63264.0,74645.0,77304.0,63763.92,81154.08
01-22 19:00,75028.0,74202.0,62584.0,73545.0,76462.0,62219.52,79188.48000000001
01-22 20:00,71776.0,70811.0,61115.0,69826.0,73075.0,59458.96,75675.04000000001
01-22 21:00,67549.0,66484.0,58752.0,65785.0,69053.0,56121.12,71426.88
01-22 22:00,65125.0,64907.0,60131.0,62942.0,66066.0,53628.96,68255.04000000001
01-22 23:00,60993.0,61960.0,58535.0,58856.0,62260.0,50614.08,64417.920000000006
01-23 00:00,56621.0,58815.0,55103.0,55200.0,59565.0,47522.64,60483.36000000001
01-23 01:00,54112.0,55660.0,53306.0,52203.0,56931.0,45556.72,57981.280000000006
01-23 02:00,52464.0,53258.0,52104.0,51022.0,55905.0,44374.0,56476.00000000001
01-23 03:00,52883.0,52021.0,52059.0,51363.0,55968.0,43395.44,55230.560000000005
01-23 04:00,54600.0,51109.0,54126.0,53135.0,57316.0,43020.56,54753.44
01-23 05:00,58199.0,50893.0,59206.0,57701.0,61078.0,43298.64,55107.36000000001
01-23 06:00,67149.0,51727.0,68856.0,66477.0,69975.0,44092.4,56117.600000000006
01-23 07:00,72953.0,55779.0,74397.0,71371.0,74883.0,47253.36,60140.64000000001
01-23 08:00,74034.0,59563.0,75730.0,72816.0,75991.0,50526.96,64307.04000000001
01-23 09:00,74215.0,62863.0,76170.0,73217.0,75999.0,53042.88,67509.12000000001
01-23 10:00,75331.0,64487.0,77018.0,74064.0,76153.0,54471.12,69326.88
01-23 11:00,75594.0,65059.0,77099.0,74586.0,76263.0,55501.6,70638.40000000001
01-23 12:00,75018.0,64334.0,76834.0,74465.0,75955.0,55372.24,70473.76000000001
01-23 13:00,74138.0,62664.0,76598.0,74544.0,75706.0,53919.36,68624.64
01-23 14:00,72390.0,60342.0,75276.0,73626.0,74470.0,52097.76,66306.24
01-23 15:00,71568.0,59727.0,74884.0,73250.0,74000.0,51371.76,65382.240000000005
01-23 16:00,72021.0,61070.0,74517.0,73333.0,73998.0,51729.04,65836.96
01-23 17:00,74897.0,65040.0,77657.0,76560.0,76898.0,55396.88,70505.12000000001
01-23 18:00,74419.0,65151.0,77332.0,76214.0,76697.0,55770.88,70981.12000000001
01-23 19:00,72622.0,63521.0,76583.0,75211.0,75550.0,54515.12,69382.88
01-23 20:00,68867.0,60223.0,73590.0,72572.0,72307.0,51612.88,65689.12000000001
01-23 21:00,64881.0,56379.0,69185.0,69036.0,68599.0,48861.12,62186.880000000005
01-23 22:00,62702.0,56087.0,67254.0,66407.0,66152.0,47608.88,60593.12
01-23 23:00,59694.0,53191.0,63582.0,61838.0,62122.0,45210.88,57541.12
01-24 00:00,56592.0,50301.0,59673.0,57311.0,59289.0,42863.04,54552.96000000001
01-24 01:00,53845.0,47728.0,57131.0,54728.0,57135.0,40641.04,51724.96000000001
01-24 02:00,54788.0,46401.0,56064.0,52941.0,55245.0,39690.64,50515.36000000001
01-24 03:00,54382.0,45576.0,55989.0,53654.0,54912.0,39807.68,50664.32000000001
01-24 04:00,54284.0,45597.0,57144.0,55522.0,56024.0,39706.48,50535.520000000004
01-24 05:00,54500.0,45782.0,61022.0,60375.0,60042.0,40011.840000000004,50924.16
01-24 06:00,51842.0,44292.0,69765.0,69442.0,68152.0,39463.6,50226.4
01-24 07:00,55882.0,46789.0,75213.0,74904.0,73174.0,41404.88,52697.12
01-24 08:00,59391.0,50749.0,76356.0,75712.0,74533.0,44249.04,56316.96000000001
01-24 09:00,62796.0,54100.0,76701.0,75894.0,75226.0,47783.12,60814.880000000005
01-24 10:00,64617.0,56610.0,77827.0,76209.0,75914.0,49824.72,63413.280000000006
01-24 11:00,65687.0,58869.0,78375.0,76483.0,76226.0,51817.04,65948.96
01-24 12:00,65238.0,58067.0,78061.0,75847.0,75581.0,51788.0,65912.0
01-24 13:00,63381.0,56605.0,78042.0,75547.0,75606.0,50588.56,64385.44000000001
01-24 14:00,61451.0,54594.0,76546.0,74149.0,74363.0,48769.6,62070.40000000001
01-24 15:00,60484.0,54067.0,76035.0,73820.0,74499.0,48266.24,61429.76000000001
01-24 16:00,61049.0,56374.0,75547.0,74809.0,74051.0,49324.0,62776.00000000001
01-24 17:00,65328.0,60898.0,78264.0,78969.0,76663.0,53643.04,68272.96
01-24 18:00,65584.0,61677.0,77882.0,78663.0,76125.0,54367.28,69194.72
01-24 19:00,64046.0,60551.0,76604.0,77239.0,74917.0,52796.48,67195.52
01-24 20:00,60487.0,58403.0,73285.0,73151.0,71569.0,50556.88,64345.12
01-24 21:00,57073.0,55114.0,69493.0,68862.0,67602.0,48652.56,61921.44
01-24 22:00,57089.0,55984.0,67090.0,65569.0,65139.0,48940.32,62287.68000000001
01-24 23:00,54623.0,53475.0,63488.0,60896.0,61309.0,47440.8,60379.200000000004
01-25 00:00,51211.0,50654.0,60122.0,56904.0,58365.0,45387.76,57766.240000000005
01-25 01:00,48659.0,48244.0,57755.0,54198.0,56538.0,43904.96,55879.04000000001
01-25 02:00,47289.0,47347.0,56277.0,52512.0,55248.0,43301.28,55110.72000000001
01-25 03:00,46282.0,47597.0,56530.0,53018.0,55085.0,43152.56,54921.44
01-25 04:00,45957.0,49658.0,57843.0,54861.0,56672.0,44845.68,57076.32000000001
01-25 05:00,45654.0,55196.0,61466.0,59063.0,60782.0,49108.4,62501.600000000006
01-25 06:00,44443.0,65271.0,69936.0,68034.0,68721.0,56429.12,71818.88
01-25 07:00,46950.0,71012.0,75391.0,72654.0,73832.0,61203.12,77894.88
01-25 08:00,49957.0,71877.0,76119.0,73424.0,75014.0,62971.04,80144.96
01-25 09:00,54221.0,71794.0,76506.0,73387.0,75513.0,63131.2,80348.8
01-25 10:00,56974.0,71887.0,77598.0,73847.0,75908.0,63971.6,81418.40000000001
01-25 11:00,59394.0,72499.0,78009.0,73799.0,75983.0,64761.840000000004,82424.16
01-25 12:00,59214.0,71899.0,77647.0,73209.0,75382.0,64690.56,82333.44
01-25 13:00,57471.0,71448.0,77217.0,73243.0,74345.0,63998.88,81453.12000000001
01-25 14:00,55640.0,70135.0,75866.0,71361.0,72499.0,62500.24,79545.76000000001
01-25 15:00,54804.0,69585.0,75044.0,70694.0,71717.0,62191.36,79152.64000000001
01-25 16:00,56522.0,69329.0,74299.0,70801.0,72201.0,61530.48,78311.52
