,fit_capacity_factor_2015,fit_capacity_factor_2016,fit_capacity_factor_2017,fit_capacity_factor_2018,fit_capacity_factor_2019,fit_capacity_factor_2020
2001-04-16 12:00,0.161237115,0.450694772,0.229464061,0.035100609,0.208724775,0.070841554
2001-04-16 13:00,0.180403993,0.458040882,0.228276065,0.044636124,0.202406688,0.072060147
2001-04-16 14:00,0.199185393,0.462809342,0.230531438,0.05668784,0.191015976,0.077908418
2001-04-16 15:00,0.20958836,0.443959673,0.227321513,0.065221522,0.179828676,0.086215423
2001-04-16 16:00,0.212197119,0.409198564,0.213984067,0.06739541,0.173553557,0.095224037
2001-04-16 17:00,0.206534163,0.354768292,0.187296197,0.062574691,0.177565896,0.098199921
2001-04-16 18:00,0.192650986,0.283922191,0.139237497,0.054366927,0.186510478,0.101437047
2001-04-16 19:00,0.178841192,0.237114469,0.102238521,0.052483985,0.240950377,0.123644397
2001-04-16 20:00,0.180251599,0.215750038,0.095684687,0.062548787,0.304679264,0.147358296
2001-04-16 21:00,0.177271495,0.198764973,0.09451746,0.070465136,0.326502442,0.152424061
2001-04-16 22:00,0.166233786,0.187804275,0.095284033,0.072419029,0.322105647,0.145309136
2001-04-16 23:00,0.156589191,0.181304276,0.101664345,0.070909003,0.306918646,0.134380887
2001-04-17 0:00,0.14940131,0.178897746,0.112563136,0.064439887,0.2888427,0.119255623
2001-04-17 1:00,0.141653818,0.173501179,0.121059079,0.058604049,0.270608508,0.103686186
2001-04-17 2:00,0.133916926,0.168008478,0.121084429,0.056891009,0.255377494,0.089519894
2001-04-17 3:00,0.127643225,0.150722659,0.119151556,0.057999123,0.242650227,0.074621196
2001-04-17 4:00,0.121182264,0.138303008,0.116153691,0.058522268,0.230564697,0.059184357
2001-04-17 5:00,0.117324175,0.130172013,0.107007842,0.057828456,0.212755306,0.045295733
2001-04-17 6:00,0.114766321,0.129601315,0.095597875,0.056958555,0.200452821,0.034975056
2001-04-17 7:00,0.107819732,0.134078832,0.081470244,0.049172893,0.162711092,0.022729942
2001-04-17 8:00,0.118680145,0.153794434,0.080950743,0.034332138,0.114974731,0.010879842
2001-04-17 9:00,0.137356611,0.179414101,0.100151426,0.032226883,0.132824554,0.008652255
2001-04-17 10:00,0.147581215,0.188259695,0.113838116,0.054494184,0.190170476,0.009145432
2001-04-17 11:00,0.151446875,0.189127546,0.127493509,0.06626065,0.217436059,0.007749737
2001-04-17 12:00,0.15467142,0.187557371,0.139420206,0.066233346,0.222840386,0.005686667
2001-04-17 13:00,0.168037334,0.189589395,0.150839807,0.062870412,0.212908467,0.004233753
2001-04-17 14:00,0.189716657,0.193703214,0.163996174,0.054280843,0.19611426,0.005355345
2001-04-17 15:00,0.215674114,0.196902702,0.1742422,0.042951574,0.180110125,0.009512266
2001-04-17 16:00,0.239007779,0.197699792,0.181086962,0.030517045,0.171995601,0.016541871
2001-04-17 17:00,0.254125731,0.197772788,0.1836172,0.016628064,0.174202019,0.026921241
2001-04-17 18:00,0.244040221,0.189898516,0.17326363,0.003394101,0.181813847,0.04509564
2001-04-17 19:00,0.213490633,0.171172195,0.146239729,-0.002043685,0.234709372,0.085166639
2001-04-17 20:00,0.21751507,0.166105563,0.144845527,0.003261063,0.299104658,0.136735117
2001-04-17 21:00,0.226102702,0.161309625,0.150117411,0.018328971,0.319885531,0.163726208
2001-04-17 22:00,0.220131687,0.155085844,0.157648637,0.041116175,0.311997369,0.16666347
2001-04-17 23:00,0.21388037,0.148993684,0.168289355,0.066973749,0.299015508,0.160271147
2001-04-18 0:00,0.207999985,0.143090417,0.177270699,0.091380489,0.287918697,0.150674162
2001-04-18 1:00,0.185610573,0.138548204,0.179103873,0.10807328,0.27270152,0.139485206
2001-04-18 2:00,0.159356126,0.134942963,0.181626801,0.115719778,0.260492762,0.12782394
2001-04-18 3:00,0.134824243,0.132835843,0.180722366,0.116041845,0.250958457,0.117336672
2001-04-18 4:00,0.115845288,0.137658331,0.182926846,0.109932059,0.243865447,0.110067513
2001-04-18 5:00,0.097903288,0.143371897,0.180628963,0.102260326,0.230219498,0.103034045
2001-04-18 6:00,0.083481655,0.145361079,0.174254062,0.095808578,0.216253725,0.097511439
2001-04-18 7:00,0.062760757,0.131442001,0.173907978,0.080161296,0.177957937,0.079054394
2001-04-18 8:00,0.056422357,0.129187118,0.205982238,0.041522656,0.118580719,0.054029342
2001-04-18 9:00,0.083447238,0.169132949,0.246242459,0.01450497,0.127506753,0.058604988
2001-04-18 10:00,0.103632271,0.202809852,0.266292089,0.019220624,0.211492901,0.06454416
2001-04-18 11:00,0.107434411,0.22726582,0.276851737,0.028600142,0.264501347,0.064850995
2001-04-18 12:00,0.101383432,0.24820321,0.278757339,0.033614809,0.295623875,0.055362523
2001-04-18 13:00,0.096070118,0.266546217,0.278906554,0.037320604,0.308114816,0.049841188
2001-04-18 14:00,0.096788103,0.286828582,0.280733062,0.040005582,0.307099138,0.053800864
2001-04-18 15:00,0.105603379,0.30962127,0.28125481,0.040812738,0.297730701,0.066842739
2001-04-18 16:00,0.115680406,0.329535149,0.280750476,0.04027628,0.287675443,0.087687414
2001-04-18 17:00,0.118405501,0.339395098,0.276715995,0.036509753,0.279969579,0.114755705
2001-04-18 18:00,0.107747703,0.324954658,0.253866386,0.033184183,0.279843381,0.145667045
2001-04-18 19:00,0.097073609,0.297089794,0.22687158,0.04301624,0.326722158,0.186550716
2001-04-18 20:00,0.113039652,0.288514061,0.223955884,0.067193994,0.388799371,0.231668202
2001-04-18 21:00,0.124037575,0.281375733,0.218612762,0.093316543,0.411669572,0.240061355
2001-04-18 22:00,0.119038256,0.267061127,0.207800074,0.11471295,0.397882745,0.224658683
2001-04-18 23:00,0.107557855,0.260516199,0.19613019,0.136520905,0.375003661,0.205481522
2001-04-19 0:00,0.097521431,0.262785004,0.178604946,0.156442503,0.347454751,0.18892066
2001-04-19 1:00,0.088619275,0.261110476,0.163116235,0.170791429,0.31668515,0.177589748
2001-04-19 2:00,0.082830828,0.275168422,0.151712386,0.179284745,0.290190073,0.170690796
2001-04-19 3:00,0.078875359,0.290165137,0.144376949,0.186111164,0.271509101,0.166165122
2001-04-19 4:00,0.074198612,0.302607522,0.140387818,0.191162724,0.258843822,0.161016993
2001-04-19 5:00,0.065646017,0.301377457,0.131418021,0.190280971,0.240070304,0.151947204
2001-04-19 6:00,0.052895185,0.289590741,0.119430181,0.185019408,0.220217107,0.143927766
2001-04-19 7:00,0.028973484,0.275076757,0.101039065,0.155885749,0.173491632,0.120583014
2001-04-19 8:00,0.004114413,0.283778049,0.11802651,0.08714343,0.10877294,0.130819246
2001-04-19 9:00,0.011426868,0.340392542,0.154438415,0.045591639,0.097872694,0.18124251
2001-04-19 10:00,0.019545503,0.379873637,0.161904508,0.059669339,0.136937283,0.216074979
2001-04-19 11:00,0.021722008,0.398270901,0.159620902,0.081709689,0.160240528,0.231253362
2001-04-19 12:00,0.020984697,0.410592269,0.154436907,0.07727538,0.16569933,0.231969551
2001-04-19 13:00,0.018113505,0.426050018,0.150205891,0.072064871,0.160015325,0.229081882
2001-04-19 14:00,0.0169831,0.443567205,0.149837414,0.07325801,0.150930556,0.230863671
2001-04-19 15:00,0.020880617,0.459910281,0.153398837,0.079464402,0.144439334,0.240831241
2001-04-19 16:00,0.02999217,0.465586147,0.158718769,0.089220477,0.144389571,0.258338234
2001-04-19 17:00,0.041921113,0.457185619,0.160940091,0.098648138,0.150306886,0.285874298
2001-04-19 18:00,0.049585098,0.425574466,0.150092877,0.10979839,0.162537369,0.306952287
2001-04-19 19:00,0.066287858,0.385461729,0.123353222,0.15301502,0.205492539,0.312554165
2001-04-19 20:00,0.097506079,0.354282751,0.120570604,0.211718146,0.258738205,0.346410784
2001-04-19 21:00,0.11420508,0.323479958,0.117626241,0.250530652,0.278849747,0.357634012
2001-04-19 22:00,0.116777888,0.299748585,0.105235916,0.264543417,0.268927131,0.331787887
2001-04-19 23:00,0.113970448,0.288236682,0.090803357,0.270589892,0.251555598,0.314856182
2001-04-20 0:00,0.107827403,0.281604739,0.077657819,0.270131941,0.233403501,0.303339373
2001-04-20 1:00,0.100203407,0.271892725,0.063290025,0.262317818,0.212208421,0.293303424
2001-04-20 2:00,0.097454607,0.259993511,0.051739246,0.250801166,0.191397674,0.288125798
2001-04-20 3:00,0.100428651,0.248962192,0.042068692,0.238447914,0.173227737,0.284771679
2001-04-20 4:00,0.108013131,0.23766618,0.034127212,0.230849634,0.155670357,0.283316163
2001-04-20 5:00,0.115013442,0.220791643,0.029505934,0.222541478,0.13474818,0.287489288
2001-04-20 6:00,0.114678547,0.202949714,0.025989883,0.214721488,0.114890168,0.278588069
2001-04-20 7:00,0.08611547,0.187095045,0.017521231,0.173969638,0.083202474,0.22315868
2001-04-20 8:00,0.065815379,0.204125138,0.018084878,0.099260582,0.040048109,0.214947608
2001-04-20 9:00,0.093019127,0.207860066,0.031544998,0.062968792,0.026629635,0.328087053
2001-04-20 10:00,0.115297511,0.185178242,0.034792427,0.070202916,0.043902008,0.403684122
2001-04-20 11:00,0.133125068,0.171083411,0.036037521,0.086161393,0.069102198,0.434551496
2001-04-20 12:00,0.150069368,0.163605492,0.038448471,0.097662072,0.07425277,0.448836157
2001-04-20 13:00,0.167616479,0.158881471,0.044151369,0.110183299,0.069557715,0.464100154
2001-04-20 14:00,0.180204468,0.154160603,0.05299803,0.122569242,0.065571624,0.484746805
2001-04-20 15:00,0.185388281,0.148430399,0.064449482,0.131344091,0.065800601,0.507487292
2001-04-20 16:00,0.185273857,0.143576166,0.076527664,0.131495342,0.07252436,0.525656297
2001-04-20 17:00,0.181606802,0.141383656,0.085719389,0.121423167,0.088204632,0.53804289
2001-04-20 18:00,0.160374,0.138431934,0.087591249,0.108913344,0.111011422,0.525085079
2001-04-20 19:00,0.160101047,0.134058747,0.079624178,0.11178614,0.164408381,0.493914781
2001-04-20 20:00,0.187897696,0.153371458,0.08282142,0.131574005,0.229586303,0.486589339
2001-04-20 21:00,0.18390776,0.167060808,0.098217467,0.148719245,0.251782536,0.456995863
2001-04-20 22:00,0.158053696,0.162554208,0.121577675,0.157024138,0.239215723,0.433903751
2001-04-20 23:00,0.135424433,0.154635632,0.148075278,0.159189755,0.215993887,0.417982437
2001-04-21 0:00,0.113697501,0.142463406,0.17051478,0.155360008,0.191282195,0.405884255
2001-04-21 1:00,0.093466068,0.125143671,0.19197843,0.147460016,0.166432379,0.396522353
2001-04-21 2:00,0.083434093,0.105725093,0.206030855,0.137574408,0.144709863,0.388078536
2001-04-21 3:00,0.088309994,0.087850468,0.218570993,0.127295204,0.126259962,0.380225154
2001-04-21 4:00,0.110616986,0.075699945,0.231372954,0.117357779,0.111713109,0.373932377
2001-04-21 5:00,0.140947535,0.071514731,0.240042701,0.10736752,0.10056818,0.363063578
2001-04-21 6:00,0.166625877,0.070452115,0.241990727,0.093232052,0.0929323,0.347960978
2001-04-21 7:00,0.15184121,0.052485834,0.216776118,0.060078111,0.074107125,0.299339387
2001-04-21 8:00,0.129723484,0.032454549,0.20385889,0.026756265,0.031506677,0.32764364
2001-04-21 9:00,0.184671577,0.036971966,0.2332434,0.028775656,0.013853921,0.467525057
2001-04-21 10:00,0.232132647,0.044327814,0.267702153,0.035775654,0.031460053,0.543930212
2001-04-21 11:00,0.269756697,0.040695522,0.297069374,0.03885,0.04338694,0.573805574
2001-04-21 12:00,0.307845209,0.036513614,0.328538524,0.042470108,0.039329251,0.587291346
2001-04-21 13:00,0.336249364,0.037983264,0.360845995,0.046980334,0.032858966,0.599194465
2001-04-21 14:00,0.355377897,0.046412025,0.394385097,0.05112314,0.029148988,0.608287404
2001-04-21 15:00,0.362493129,0.059204572,0.423590976,0.053962697,0.029689216,0.61189517
2001-04-21 16:00,0.358812773,0.073645812,0.436727879,0.05433316,0.035107276,0.609373057
2001-04-21 17:00,0.347836275,0.087569978,0.432487368,0.05321115,0.0462349,0.598282325
2001-04-21 18:00,0.322890042,0.099767123,0.418893947,0.052023164,0.065849779,0.558232934
2001-04-21 19:00,0.304729957,0.117042152,0.420620627,0.064774919,0.114021781,0.523612028
2001-04-21 20:00,0.310094206,0.14870954,0.436652889,0.093254823,0.182885456,0.514803755
2001-04-21 21:00,0.3026227,0.176819149,0.449174647,0.106999824,0.233897918,0.487670881
2001-04-21 22:00,0.280706076,0.188028236,0.447492303,0.104300454,0.259979293,0.453976014
2001-04-21 23:00,0.268089586,0.184632985,0.43097557,0.09454975,0.269962682,0.422791552
2001-04-22 0:00,0.259492055,0.175538105,0.426963773,0.084368633,0.270367575,0.391402122
2001-04-22 1:00,0.245884137,0.171528991,0.421417792,0.077290891,0.264907573,0.371810304
2001-04-22 2:00,0.229035946,0.175749384,0.40186624,0.074699081,0.255746018,0.352458055
2001-04-22 3:00,0.214890369,0.177581067,0.38072458,0.07518192,0.246769559,0.334386966
2001-04-22 4:00,0.20551105,0.174784906,0.361667554,0.075108667,0.239600366,0.317555744
2001-04-22 5:00,0.188580943,0.165754266,0.3467189,0.073188477,0.237163208,0.303372979
2001-04-22 6:00,0.178042117,0.149910462,0.324623235,0.073863043,0.237449126,0.287572993
2001-04-22 7:00,0.163274251,0.135278689,0.323249752,0.064588258,0.191741191,0.229410157
2001-04-22 8:00,0.150561666,0.135745623,0.36984996,0.037825262,0.135473745,0.196278051
2001-04-22 9:00,0.140540153,0.113926157,0.424628959,0.024312003,0.160710644,0.278095988
2001-04-22 10:00,0.12651346,0.086365519,0.449321004,0.03867074,0.265295848,0.341199624
2001-04-22 11:00,0.108626543,0.069114794,0.462022145,0.054537069,0.337115347,0.360483374
2001-04-22 12:00,0.087556491,0.062014845,0.4748134,0.062658491,0.37585953,0.365984047
2001-04-22 13:00,0.071579859,0.062793377,0.491881852,0.070450778,0.402964512,0.361115532
2001-04-22 14:00,0.061647185,0.06759991,0.506863021,0.080808741,0.428145001,0.352773869
2001-04-22 15:00,0.057465678,0.074928182,0.514823527,0.092654827,0.455950104,0.344669707
2001-04-22 16:00,0.056742359,0.082355835,0.511189174,0.099448451,0.482209516,0.340156269
2001-04-22 17:00,0.057444613,0.090139774,0.493979158,0.098969587,0.499044782,0.339110804
2001-04-22 18:00,0.058369842,0.098401571,0.444353694,0.102000067,0.497846502,0.321056361
2001-04-22 19:00,0.057720078,0.108131473,0.383118514,0.120732202,0.504496179,0.322989283
2001-04-22 20:00,0.065689487,0.128425342,0.354094689,0.156295079,0.527673723,0.374243901
2001-04-22 21:00,0.071925188,0.139981434,0.332634866,0.191019258,0.520680029,0.393570089
2001-04-22 22:00,0.076603682,0.137370829,0.312388084,0.2168716,0.506594473,0.367194618
2001-04-22 23:00,0.082378595,0.128816619,0.29761614,0.238346302,0.495254033,0.325738418
2001-04-23 0:00,0.085071811,0.11949484,0.300365307,0.25460022,0.479923069,0.28903672
2001-04-23 1:00,0.086121929,0.112527791,0.306961636,0.263052725,0.468009837,0.258748206
2001-04-23 2:00,0.082084052,0.108886254,0.303404239,0.261344075,0.46169531,0.229724403
2001-04-23 3:00,0.076508796,0.109420082,0.297311257,0.25312719,0.454981305,0.20259301
2001-04-23 4:00,0.069668017,0.11553878,0.299483023,0.249121692,0.453888832,0.1832189
2001-04-23 5:00,0.060962632,0.119089177,0.293758556,0.243236325,0.443442891,0.16461686
2001-04-23 6:00,0.051892644,0.118610294,0.280162278,0.225991078,0.429065263,0.144540574
2001-04-23 7:00,0.040746524,0.105941905,0.258918764,0.194153399,0.384400411,0.096568134
2001-04-23 8:00,0.032641971,0.116359682,0.286877037,0.167072422,0.444920145,0.036563093
2001-04-23 9:00,0.03849526,0.124970811,0.336563695,0.183490204,0.530104566,0.042989315
2001-04-23 10:00,0.044339653,0.128107593,0.349791822,0.227869117,0.558674153,0.089642069
2001-04-23 11:00,0.048088291,0.130678793,0.364191193,0.266630804,0.576854683,0.091551222
2001-04-23 12:00,0.048896637,0.135688869,0.378567177,0.30435224,0.58797521,0.078826752
2001-04-23 13:00,0.050231384,0.148382451,0.392206634,0.323592574,0.588472068,0.060200372
2001-04-23 14:00,0.052807687,0.169492677,0.40199137,0.337644658,0.580809373,0.040513515
2001-04-23 15:00,0.056365795,0.195672301,0.402079143,0.349025698,0.568107518,0.021157602
2001-04-23 16:00,0.058127533,0.218164775,0.388293162,0.342917292,0.547244755,0.005707509
2001-04-23 17:00,0.057756448,0.232413426,0.362031761,0.319828681,0.525199981,-0.003064628
2001-04-23 18:00,0.053896139,0.234653118,0.311055151,0.284853344,0.50323937,-0.007259989
2001-04-23 19:00,0.052370865,0.213944649,0.246264953,0.245986549,0.496036151,-0.00416257
2001-04-23 20:00,0.058854404,0.209302092,0.218120449,0.217861842,0.504291504,0.008760381
2001-04-23 21:00,0.057724423,0.212485924,0.193329538,0.195213779,0.496177653,0.02448327
2001-04-23 22:00,0.051844109,0.209502604,0.169743148,0.172827072,0.476170358,0.038401048
2001-04-23 23:00,0.046465107,0.199242414,0.156318279,0.156884874,0.450402027,0.049891329
2001-04-24 0:00,0.041821902,0.192819048,0.156036217,0.152936455,0.425235837,0.061073003
2001-04-24 1:00,0.038948525,0.193240628,0.166331784,0.150721728,0.397692387,0.074222398
2001-04-24 2:00,0.040410255,0.190315631,0.185146225,0.156177751,0.374677129,0.08890622
2001-04-24 3:00,0.047215866,0.182144618,0.210095589,0.174083765,0.353018111,0.107001267
2001-04-24 4:00,0.059747281,0.170669915,0.240328088,0.202374099,0.340756796,0.127463132
2001-04-24 5:00,0.071268135,0.162355747,0.264128705,0.227851692,0.331571993,0.148034904
2001-04-24 6:00,0.077415577,0.15443257,0.27835823,0.260289335,0.312676431,0.160298934
2001-04-24 7:00,0.062346605,0.14471744,0.255107039,0.266182052,0.277757828,0.141014003
2001-04-24 8:00,0.033645657,0.154612002,0.245257111,0.279617621,0.261010242,0.093863215
2001-04-24 9:00,0.035233855,0.169033163,0.322751971,0.330474222,0.249909904,0.086128748
2001-04-24 10:00,0.049045367,0.17435203,0.355673148,0.38494608,0.253725344,0.115947529
2001-04-24 11:00,0.061934963,0.180164133,0.374937605,0.416664737,0.252552414,0.157582084
2001-04-24 12:00,0.080175813,0.182309376,0.391074538,0.422368698,0.244005794,0.19647591
2001-04-24 13:00,0.098914717,0.181426924,0.398501281,0.410931508,0.236894068,0.235820185
2001-04-24 14:00,0.111406609,0.178668512,0.393128058,0.382524904,0.240372805,0.27097936
2001-04-24 15:00,0.115698236,0.172701486,0.372716507,0.345301687,0.2562604,0.300153344
2001-04-24 16:00,0.11164352,0.16206736,0.342180191,0.301358154,0.267673458,0.321696549
2001-04-24 17:00,0.098920771,0.144996314,0.297729405,0.250895181,0.271451306,0.334618384
2001-04-24 18:00,0.067446067,0.112033284,0.231754931,0.186111001,0.269785361,0.328994238
2001-04-24 19:00,0.046990028,0.074528473,0.175954364,0.139212792,0.304603128,0.327342035
2001-04-24 20:00,0.039628556,0.076186882,0.145315832,0.113167722,0.370935776,0.336706618
2001-04-24 21:00,0.042603042,0.090121942,0.119407604,0.099217797,0.392369718,0.338101897
2001-04-24 22:00,0.06029045,0.104345089,0.096256639,0.097046563,0.391024794,0.32648078
2001-04-24 23:00,0.091530751,0.114438521,0.087083026,0.10782999,0.346188331,0.314297364
2001-04-25 0:00,0.13249071,0.118635956,0.085999229,0.129333052,0.284874539,0.301411664
2001-04-25 1:00,0.173603726,0.118826769,0.088490261,0.159671024,0.265356422,0.284971937
2001-04-25 2:00,0.206070287,0.116193558,0.095894866,0.207561989,0.258169246,0.266052151
2001-04-25 3:00,0.224815438,0.118333439,0.110346738,0.258906593,0.223033346,0.247496099
2001-04-25 4:00,0.232261063,0.118782913,0.130694202,0.308393138,0.199569426,0.231595944
2001-04-25 5:00,0.224856229,0.11757922,0.149570745,0.356323619,0.198560222,0.212695853
2001-04-25 6:00,0.217533287,0.12359097,0.162461352,0.400281469,0.19826353,0.188656436
2001-04-25 7:00,0.174621864,0.139052269,0.157957385,0.4371693,0.165073627,0.163461174
2001-04-25 8:00,0.130631082,0.174777112,0.177771084,0.459907515,0.140362341,0.149601677
2001-04-25 9:00,0.111639534,0.225830383,0.24387234,0.55395393,0.174214291,0.133318052
2001-04-25 10:00,0.117726736,0.256543056,0.289916474,0.605244937,0.201162859,0.109177569
2001-04-25 11:00,0.138655418,0.267438582,0.313311027,0.614539849,0.215165153,0.084068315
2001-04-25 12:00,0.166935844,0.272921854,0.3259129,0.599886494,0.226352447,0.062582418
